id,text
3981,කිසිම විනයක් නැති චරිත් වගේ එවුන් අනිවාර්යෙන් ප්රතික්ෂේප කරන්න ඕන
3982,චරිත්ට දෙන්න එපා
3983,සුරංග නරකයා රෙදි ගලවනවනේ එන එන එකාගේ
3984,විජේකුමාර මැරැවේ කව්ද කියලා ඔබ චන්ද්රිකාගෙන් අහලා බලපන්
3985,චරිත වගේ මෝඩයෝ ගේන්න එපා මෙයා දේශපාලන ය දන්නේ නැත
3986,අම්මෝ චරිත්
3987,සජබෙ එකා ඉන්නෙ හෙන ඔලුවෙන් ඌ හිතන් ඉන්නෙ ඌ දැනටමත් ප්පාර්ලිමේන්තුවෙ කියල සජියටම ගැලපෙනව
3988,චරිත් සුපිරි කෙනෙකු කියලා හිතාගෙන හිටිය අයගේ උන හොඳවුණා හොඳ දක්ෂ රංගන ශිල්පියෙකු වුණත් නරක ආශ්රයට පත්වුණාම මොළේ කුරුවල් වෙනවා කියන එකට හොඳ උදාහරණයක් දෙශපාලනයට හෝ පාර්ලිමේන්තුවට කිසිසේත් ම සුදුසු නොවන කෙනෙකු බව චරිත් තමා විසින් ම ඔප්පු කර පෙන්නුවා හංස මධ්යෙ බකො යථා හංසයන් මැද කොකෙකු මෙන් සටනේදී අවඥාවට පත්වුණා අනිත් අය හයේ පහරවල් ගහද්දී චරිත් බංගලියෝ වගේ එක්කයි ප්රතිවාදීන් එක්කයි ඇරගත්ත එක විතරයි කරේ
3989,ගෙ එක දැක්කම එපා වෙනවාදැන්ම ඔච්චර උද්දච්ච විදියට හැසිරෙනව නංපහු වෙද්දි කොහොම වෙයිද ඉස්සෙල්ල තැනකට ගිහින් හැසිරෙන්න සංයමයෙන් කතා කරන්න ඉගෙනගන්න වෙයි
3990,අනේද හා පුදුම ලොකුකමක් තියෙන්නෙ උගෙ සජිත්ටම හරියනවා
3991,ඒක නම් ඇත්ත ඒකෙන් පේනවා හිස් චරිතයක් කියලා
3992,අනිවාර්යයෙන්ම ඔව්
3993,ජගත් වගේ බූරුවන්ට නම් රටේ අනාගතය ලබාදෙන්නේ මේ රට ඉවරයි
3994,චරිත් වගේ බූරුවො අව්ලක් නැද්ද
3995,ජගත් වගේ බූරුවෙක් ඇයි පාර්මේතු එවන්නේ මොන තරම් මෝඩ ද හිතන විදිය කතාබහ අපී අප්පිරියයි
3996,උඹට නම් දෙක පැටලිලා ඔය කියල තියෙන්නෙ ජගා ගැන නෙමේ චරිත් ගැන
3997,අම්මෝ පුතානෝ වගේම එකෙක් නානවා නෙමේ හානවා
3998,චරිත් ගැලපෙන් නැහැ දේශපාලනයට මනාප එකක් වත් දෙන්න එපා
3999,චරිත් පට්ට බුරුවෙක් බව නස් තේරුනා
4000,ප්රසාද් සිරිවර්ධන ගෙන්නන්න සිරස සටනට ඒ අනිත් කෙනා
4001,ඔව් අනිත් ගොනා ඒක නම් හොඳයි
4002,මාත් හිත හිත හිටියේ ඕක
4003,චරිත් ට චරිතයක් නෑ නේ
4004,චරිත් හරි අහන්කරයි කතා කරන්න දන්නේ නැ
4005,අපෝ චරිත් කියන්නේ තනිකරම සුඛවිහරනය සදහාම බලයට එන්න දඟලන මනුස්සයෙක්මූ මෙතනත් රඟපානවා
4006,සිරස මේ සටනට එන හැම සජබේ අපේක්ෂකයොන්ට කබ්බොත් එක්ක එකතුවෙලා පාගලා දාන්න හදනවා සුරංග ඔබගේ මාධ්ය සදාචාරයනම් බිංදුවයි කෙනෙක් විතරක් පොයින්ට් කරන්න එපා මොකද මේ හැමෝම අපේක්ෂකයෝ
4007,ඒකනෙ සජබෙ අනිත් උනුත් නායකතුමා වගේ විවාද පැත්තපලාතෙ නොගිහින් හිටියනන් හරි ගොංකම ප්රදර්ශනය කරන්නැතුව
4008,කවුද ගොන්නු කියලා ඉස්සරහට පෙනෙයි දැනට ඔහෝම යන්කෝ මේ යන්නෙ ගෝටා වර්ෂන් හොදේ
4009,කොළඹ දිස්ත්රීක්කයේ වැඩිම ප්රචාරන කටයුතු කරන්නේ චරිත් කවුද ඔහුගේ පිටිපස්සේ ඉන්නේ කියලා බහුතරයක් දන්නවා ජනාධිපතිවරණයට සජිත් පිටිපස්සේ හිටියේත් උන්මයි
4010,අවුලක් නෑ සජියටම ගැලපෙනවා චරිත්
4011,චරිත් ගෙ රෙදි ගැලෙව්වා සුරංග උඹ පට්ට බං
4012,චරිත්ල වගේ හරක් පාර්ලිමේන්තු යවන්න තරම් මොංගල් මිනිස්සු දැන් නෑ
4013,චරිත් කියන්නෙත් සජී වගේම ඔලුව උදුම්මාගේ ඉන්න කෙනෙක්
4014,චරිත් නම් අමු හ මුන්ගෙ මානසිකත්වය පේනව පිස්තෝලය ගහගනින්
4015,සජියට ම හරියන ගොනෙක් ලැබිල
4016,මට හුලං වදින්න එහාට වෙන්න කියනව වගේමයිචරිත් සජිත්
4017,මෙ චරිත් කියන මි හරක හිතාගෙන ඉන්නෙ ඌට විතරක් පිස්තොලයක් අරගත්තම ඌ විතරක් ආරක්සා උනහම ඇති කියල කාලකන්නි බල්ලෙක් මෙවගෙ අපතයො පාර්ලිමේන්තු තියා ගෙදරටවත් වරද්දගන්න හොද නෑ
4018,උවිදු ගූ ගොඩක් හලා ගත්තා
4019,දමිතගේ අඩුව චරිත් පුරවනවා මන් හිතුවේ මූ ටිකක් හරි දෙයල් තේරෙන එකෙක් කියලා බලද්දී සජිත්ට සෙට් වෙන්මෙම පොර වගේ ජෝකියෝ
4020,ජෙහාන් කියන දශක හතක ශාපය නම් අපි අනුමත කරන්නෙ නෑ නිදහස ලැබූදා සිට හැත්තෑ හතේ ජේ ආර් එන තෙක් මේ රට පාලනය කල අය රජයෙන් ජීවත්වුන අය නෙමෙයි ඩී එස් බණ්ඩාරණායක කොතලාවල ඩඩ්ලි සහ සිරිමාවෝ මේ නායකයින් පාලනය කල කාලෙ රජයේ අනුග්රයෙන් සියළු දේ ලබාගත්තෙ නෑ මේ විදිහට රටම සූරගෙන කන්න පුරුදු කලේ ජේ ආර් එතනින් පසු පැමිණි සියළුම රජයන් එම මජර ක්රමය දිගටම පවත්වගෙන ගියා ඒකට දශක හතේ ශාපය කියපුවම අර රටට යමක් කල අයට කරන නිගාවක් අවමානයක් අපහාසයක් හරියට කාල වකවානුව ගලපල කියන්න අපේ රට විනාශයට පත්වුනේම න් පසුව නිසා ඒ තත්වය නිවැරදිව ප්රකාශ කරන්න
4021,එංගලන්තේ හිරේ හිටපු එකෙක්
4022,ඇයි බං මේ චරිත් හැම තිස්සෙම මැදින් පනින්නෙ
4023,ඒක නම් ඇත්ත අනික් මිනිස්සු සද්ද නැතිව තමාගේ අවශ්යතා ව එනතෙක් රැදී සිටින වා ගෙම්බා වාගේ පනින අපූරුව
4024,පිස්සු සජියා වගේමයි ටුවක්කු චරිත්
4025,එක ජාතිය කුරුල්ලො එකට එකතු වෙනවා කියන එක මෝඩ පුතානෝගෙ චරිත් නියමෙටම ප්රදර්ශනය කළා
4026,සජිත් වගේම පොල් බුරැවෙක් චරිත් මුංව විපක්ෂයට යැවිවොත් රටට අබ සරනයි අලුත් විපක්ෂයක් හදමු ජන අරගල සංදානයේ සංවර කම හරි විසිස්ටයි විපක්ෂට ගොඩක්සුදුසුයි ජනතාවගෙන් මමවැදල ඉල්ලනවා සජිත් චරිත් වගේ පොල් බුරැ මොඩ හොර හැත්ත නමි විපක්ෂයට යවන්න එපා මෙිපාර
4027,සන්නස්ගල එක්ක පොර ටෝක් දුන්නට චරිත අමු ගවයෙක් කියල තේරුනා
4028,චරිතය ගාතනය කරගන්න වා සජබට යන්නේ අමු ගවායෝ
4029,චරිත් ඇදුම් නැතුවද ගෙදර ගියෙ
4030,මේ ගොල්ලෝ හිටියා ඒ ආණ්ඩු වල
4031,කමල් ජෙහාන් දෙන්නම කලින් මාලිමාවේ හිටියේ දැන් බෙදිලා හිටියට හැමෝම ඉන්නේ එකම අරමුණක කියලා අපි දන්නවා මාලිමාවට ජය
4032,සුරංග චරිත්ව අමාරුවේ දාන්න හැදුවට බර ප්රශ්න අහලා ජගත්ගෙන් අහන්නේ නෑ ඒ වගේ ප්රශ්න
4033,චරිත් නානවා සුපිරියටම
4034,සජිය වගේම මොංගල් චරිත්
4035,මාලිමාව කොහොමත් ආංඩුව පිහිටු වනවනේ මම කියන්නේ විපක්ෂය චරිත් වගේ මොඩයෝ සජිත් වගේ හොර හැත්ත මෙවර විපක්ෂයෙන් අතුගා දමා නව විපක්ෂයක් හදමු රටට ආදරේ කරන
4036,එතකොට කමල් එකට කීට්ටු උනේම පාර්ලිමේන්තු යන්නමයි
4037,ජෙහාන්ටයි මනුවරනටයි පවතින දේශපාලන තත්වය ගැන හොද අවබෝදයක් තියෙනවා කමල්ටත් සාමාන්ය දැනීමක් තියෙනවා පේනවා සජබේ එකා මේක චිත්රපටියක් කියලා හිතන් ඉන්නවා වගේ පෙන්නේ බලන් ගියාම රන්ජන් රාමනායකයා හොදයි පොරත් තුවක්කුවෙන් වෙඩි තියලා අන්තිමට රනිලනේ බේරාගත්තේ
4038,ජගත් කියන අහංකාර මෝඩයා පැටිකිරියක් ගැන කියන්න ගිහිල්ලා නා ගත්තා
4039,මේ එක්කෙනෙක්වත් පාර්ලිමේන්තුවට එන්න ඕන්නෑ මන් හිතන විදිහට නම්මමත් මාලිමාවට චන්දෙ දුන්නා නමුත් මේ අය කලාව කරන් හිටිය නන් ඇති
4040,ඒලෙවල් එක්සෑම් එක මාසෙකින් කල් දාන්න කතා කරන්න කො
4041,පව් හලෝ චරිත්
4042,හැබැයි සුරංගට ප්රණාමය වැදගත් යැයි කියාගන්නා සම හරක්ගේ නොවැදගත්කම රටට පෙන්වාදෙනවාට සුරා
4043,චරිත් කියන්නෙ බලු නට්ටෙක් බව ඔප්පු විය ආණ්ඩුව හා නෑ ඕනෙ නෑ අනික හා සහය දක්වන අයට මරපු එවුන් ගැන කියන්න කට නෑ එතුමාගේ බිරිඳ පුතා ඔච්චර කියලා අනික රිචඩ් ද සොයිසා හා ටයර් සෑය වල් මතක නැද්ද අර අපතයා ගෙවල් ගිනි හා අරගලේ ට පහර දෙනකොට කට නෑ
4044,ආයෙ ඉතිං අමු ගවයා ඈ චරිත්
4045,ඉතින් අනේ හරක් පට්ටියකින් ඊට වඩා දෙයක් බලාපොරොත්තු වෙන්න බෑනේ පක්ෂෙම ඒම එකක්නේ පව් සජිත්ට ජන්දෙ දුන්න ලක්ෂ දෙනා
4046,සුරංග වගේ මාධ්යවේදින්ට චන්දන සුරියබණ්ඩාර මහතා හරේන්ද්ර එක්කත් කරන වැඩසටහන ක මාධ්යවේදියෙකුගේ භූමිකාව ගැන කරන පැහැදිලි කිරීම අහන්න දුන්නා නම් හොදයි මේකේ නම් හොදටම පේනවා පක්ෂග්රාහී ලෙස වැඩසටහන මෙහෙයවනවා කියලා
4047,චරිත් ගෙ රෙදි ගැලෙවුවට එකෙන්ම
4048,නියමයි සුරංග මහතා නියමෙට ප්රශ්න අහනවා
4049,ජ්රෙප්පො චරිත මාර බයක් තියෙන්නේ උන්ගේ බොරු මත ලියලා උන්ම ආතල් ගන්නවා චරිත් වගේ කෙනෙක් සජබිසිටීම මුන්ට නයාට භූමිතෙල් ගහලා වගේ පවු යකෝ
4050,මොකද්ද බන් උගේ තියන විශේෂත්වෙ ඔච්චර උඩ තියාගන්න කිසි බයක් නෑ මොකද්ද පාර්ලිමේන්තු එන්නෑනෙ ඔය වගේ ඩයල් ආවොත් තමයි බය වෙන්නොන මිනිස්සු
4051,චරිත් චරිතය නැති කරගන්නේ නැතුව චිත්රපටියක් කරගෙන ඉන්න
4052,චරිතයවනම් හරියන්නෙ නෑනානවා ඇදගෙනචරියගෙ හිතේ තිබ්බ සියලුම ඇත්ත එලියට ඇදලා ගත්ත සුරංග මාද්යවේදියාට අපගේ ස්තූතිය
4053,අනිවාර්යයෙන් ම
4054,අපෝ ඔව් ඌ හිතන්නේ ඌ සියලුම දේ දන්නවා කියලා
4055,අනිවාර්යයෙන්
4056,ඒකනෙ අනේ ඒ බූරුවත් සජබෙට ගියේ
4057,ඒ දැනුම අවිවාදයෙන්ම පිලිගන්න ඕන ඉතින්
4058,ඡන්දයක්
4059,චරිත් ඔයාගෙන් ඔයිට වඩා දෙයක් බලාපොරොත්තු වුණා
4060,අප්පො චරිත් ඇතුඉන්නෙ හරකෙක්සිරස ස්තුතිය පුතනොට ගලපෙනව
4061,ජගත් කියන එකාටනම් මම කැමතිම නෑ
4062,කවුරු හරි මේ සජබේ එකාට පිස්තෝලයක් දීපල්ලකො පිස්සෙක්නේ
4063,චරිත් නෑවා කියලා කලණ ගෙ පෝස්ට් දැකල බලන්න අවා
4064,චරිත් දන්න දේශපාලනයක් කරන්න
4065,මාලිමාව කොච්චර සූක්ෂමද කිව්වොත් නාමයෝජනා කාටවත් දුන්නේ නෑ පෙර වැරදි චෝදනා තියෙන අයට ඒකයි කමල්ව රිජෙක්ට් උනේ රමණි බර්තලමියුස්ගෙ ඝාතනය ගැන තාම කමල්ගෙ නම කියවෙනවා චරිත් කියන්නේ පට්ට කපටියෙක් රනිල් වික්රමසිංහ වගේමචරිත් හෙන පොර කියලා හිතන්නේ මිනිස්සුන්ව අන්දනවා ප්රසිද්ධිය පාවිච්චි කරලා ඕම අයගෙන් තමා වැඩිපුර මිනිස්සු පරෙස්සම් වෙන්න ඕනමතකනේ උද්දිකපුතා කෙනෙකූට ඡන්දය දෙන්න ඕන පුද්ගලයා දිහා බලාගෙන නෙමේ අනිවාර්යයෙන්ම නියෝජනය කරන පක්ෂයත් බලන්න ඕන ගෝඨාභයට කෙලවුනේ ඕකයි මිනිස්සු ජන්දෙ දුන්නේ ගෝඨාභය දිහා බලලා විතරයි නිකමට හරි හිතුවනම් එදා මිනිස්සු ගෝඨාභය වටේ ඉන්නේ කව්ද කියලා ඒනම් මේ තත්ත්වය වෙනස්වෙන්න තිබුනා පෙරවැරදි චෝදනා තියේනම් වගේම නියෝජනය කරන පක්ෂයෙත් වැරදි තියේනම් ඉතින් සටනෙන් බේරෙන්න බෑ ආයේ ඉතින් ඔක්කෝම සෝදලා තමා යවන්නේ හිරු එකේ චමුදිතලාගේ මළකුණ වගේ නෙමේ මේක
4066,සජිත්චරිත් දෙකම එකයි
4067,අනිත් කෙනා ප්රසාද් සිරිවර්ධන
4068,ඇත්තටම මේ කිසිවකු පාර්ලිමේන්තුවට සුදුසු නැ ඒ අය හොඳ කලාවට මනුවර්ණ තව හොඳ නිර්මාණ කරන්න වෙහෙසුනොත් හොඳය් නේද
4069,චරිත් කියන්නේ කොහොමත් මෝඩ කපටි මිනිහෙක් තමයි අතීතයේත් ඔහුගේ වැරදි වංචා එමටයිඔහුව ලගින් ආශ්රය කරන හැමෝම ඒක දන්නවාහැබැයි සජිත් දන්නෑසජිත් කොහොමත් ගොඩක් දේවල් දන්නේ නැහැ ඒකයි පවු කාගෙන් හරි මුදලක් කඩා ගන්න ඕනම කෙනෙක්ව අන්දන්න චරිත් දක්ෂයි ඒ සියල්ල ඔප්පු වෙනවාවුණාමේ හතර දෙනාගේම යම් යම් තැන්වල ඉතා මෝඩ හැසිරීම් තිබෙනවාඅර ලැම්බො ගිනි කතාවෙදි මනුවරනත් මතක් උනාඑයාටත් දැනුත් ඒ හැසිරීම් තිබෙනවා ඒවා ඉදිරියට හදාගන්න ඕනනැත්නම් ජාතික ජන බලවේගයට ගැලපෙන්නෙ නැහැ කමල්ගෙත් එහෙමයිනමුත් මෙතන චරිත් කිසිම වැදගත්කමක් නැති මෝඩ චරිතයක් කියලා ඔප්පු කළා ඒ වගේම කියන්න ඕන ඉතිහාසයේ අඩු වැඩි වශයෙන් මේ හතර දෙනාම විවිධ අවස්ථාවල චරිත කෙලෙස ගෙනත් තිබෙනවාකොකාගේ හැඩ පෙනෙන්නේ ඉගිලි යන විටදි කියනවනේඒක අද මෙතනදි චරිත් ට උනා
4070,කවදාවත් සටන නොබලපු මම ජෙහාන් සහ මනුවර්න නිසා අද සම්පූර්ණම වැඩ සටහන බැලුවාජයෙන් ජයම වේවා ඔබ දෙපලට
4071,හෙටත් බලන්න අපේ ජනාධිපති සහෝදරයා එන්නෙ මාත් ඉස්සෙල්ලාම බැලුවෙ ජනාධිපතිවරණයෙදි අනුර සහෝදරයා ආව දවසෙ
4072,හෙට තමා දවසදාන හැම බෝලයකටම හයේ පාරක් ගහන
4073,මමත් එහෙමයි
4074,මමත් පලවෙනියටම බැලුවේ ඒ වැඩසටහන ඉවරවෙනකම් බැලුවා අපේ ජනාධිපති තුමා ගැන පුදුම පැහැදීමක් ඇතිඋනේ
4075,චමුදිතයට වඩා හපන් සුරංග
4076,එක බලන්න ඉස්සෙල්ලා ටික බලන්න අවා චරිත් චාටර් වුන සීන් එකනේ වැඩියෙන් තියෙන්නේ
4077,චරිත්ගේ රෙදි ගැලවු සුරංග මහතාට ස්තුතියි
4078,ඇත්තෙන්ම
4079,අනිවාර්යයෙන්ම
4080,සටන හොදයි දැන් මාලිමාවේ උන් හෝදන්න
4081,චරත් මෝඩයෙක් දේශපාලන යට නොගැලපෙන්නක්
4082,කමල් පිස්සෙක්
4083,චරිතෙ දුශ්චරිත උනා
4084,මනුවර්න බොරු නොකියා හිටපන්
4085,අයියෝ චරිත සජිය වගේමයි නේ එක අත්තේ වහන්නේ එක වගේ කුරුල්ලොනේ
4086,සාකච්ඡව හොද තැනකට ගේන්න බෑ හරක් එක්ක කුණු ගෑවුනාම පලාතම ගදයි
4087,මේ සුරංග මහත්තයාට නම් කරන්න ඔන
4088,ජගත්මනුවර්නකොහොමත් සූපර් මනුස්සයෙක්
4089,චරිත් නිකන් සජබෙ නෙවි තනි පුද්ගලයෙක් වගේ හැසිරෙන්නේ පක්ශය නියෝජනය කරනවා කියන එක අහලවත් නැද්ද කොහේද හැම එකටම කියන්නේ වෙන අය ගැන දන්නේ නෑ මන් හොයන්නේ නෑ මට වැඩක් නෑ ගගා තම්න් විතරක් පොර කියලා පෙන්නන්න කරනවාසජබෙටත් ලැජ්ජයි මෙයාව දාපු එකමොකද මාසයක් වගේ කෙටි කාලයකින් ආරාධනාවකින් ජන්දේ ඉල්ලන්න ඇවිල්ලා පක්ශය පිලිබද හා එහි පුද්ගලයන් පිලිබද අබ මල් රේණුවක දැනුමක් නැති බල තණ්හාවට මඩිය තර කරගන්න ඇවිල්ලා චරිත් ව දැම්මේ කොලබ ජන්ද ටිකක් කඩන්න කියල ඌ වත් දන්නේ නෑ මොකද ඔබලගේ සජිත් ප්රේමදාස කොලබ අවට විතරක් කරන්නේ බයටදඅඩුම එයාවත් දන්නේ නෑ පක්ශය නියෝජනය කරනවා කියන එකඑක එකා තම තමන්ගේ මඩිය තර කර ගන්නවා හර්ශටත් කොලබින් එන්න තරගයක් තියෙන එකේ ඔයාට කොහොමත් කොලබින් එන්න බෑ චරිත්
4090,ජනතාවට සේවය කරන අවංක සේවකයින්ට වෙඩි තියන පිස්සෝ ලංකාවේ නැහැ හාමුදුරුවරු පුජක වරු ගුරුවරු හැමෝම කරන්නේ ජනතාවට සේවයක් වෙඩි කන්න කටයුතු කරන අයයි බය වෙන්න ඕන පොලිසිය ළඟ නම් තුවක්කුව තියෙන්නෙ මන්ත්රීට මොකටද ආයුධයක් ඔය කියන විදියට හැම රජයේ සේවකයෙක්ම පිස්තෝලයක් අරනගෙන යන්න වෙනව
4091,සිරස අනුරට කඩේ යනකොට ඒක හොදයි හිරු උන්ට කඩේ නොයන නිසා නරකයි
4092,අලි ඔළුවෙන් ආව චරිත්ව සුපිරියටම බිමට බැස්සුවා
4093,සිරාවටම අනේ පව් ඔයා
4094,දුකයි තමයි ඒත් ඇත්ත ඒක තමයි චරිත් කියන්නෙ පිම්බිච්ච චරිතයක් ඒ නිසා එරාන්වවත් පාර්ලිමේන්තු එවන්න
4095,චරිත් ගෙදරඑංගලන්තෙ යුරෝ ක් කලු සල්ලි හෝදල හිරේ හිටියෙ ක්
4096,ඔයත් චරිත් එක්කම ඒ කාමරේද හිටියේ
4097,යන්නෙ කව්ද එපා කවුද කියලා ජනතාව තීරණය කරයි සිරසෙ සෙට් එක මාලිමාවට කඩේ ගිහීන් තනිමිනිහක්ට වටකරලා ගහන එක හපන්කමක් නෙවෙයි මොකද එයත් අපේක්ෂකයෙක්
4098,මාලිමාවෙ අසමත් භාවය පෙන්වා අවසන්මනුවර්න දුර්වල පුද්ගලයෙක්
4099,අමු පිසෙක් මූචරිත
4100,මේකේ ගොඩක් උන් කියනවා චරිත් නෑවා කියලා සුරන්ගට උව කොන්ට්ටොල් කරගන්න්න බැරි උනා උ ලස්සනට සුරන්ගට ඇරියාසුරන්ගලා උට අරින්න හදන්න හදන්න උ සුරන්ගලාට ඇරියාසුරන්ගලා මනුවර්ණ උඩ තියන්න්න දැගලුවා අනිත් දෙනාම පහලට ද්ලාකාලෙකින් සුරන්ගට ගැලපෙන එකෙක් සෙට් උනේචරිත් දක්ශයා
4101,රිදුනානේ
4102,මුල ඉදන් බැලුවනම් තේරේවි නාපු නෑම පක්ශය නියෝජනය කරනවා කියන එකේ තේරැමවත් දන්නේ නැති හැම බාල්දියක්ම ඇදලා ආරගෙන නෑවනේ
4103,චරිත්ගෙ චරිතය චාන්ඩි පාට් කොළඹ ජනතාව ඔන්න ඔලු ගෙඩි මාරු කරන් එන්නෙ ජනතාවට කෙලවන්න සජිත්ගෙ කාන්ඩායම ගෙදර යවමු අලුත් විපාක්ෂයක් පත් කරමු
4104,සුරංග වගේ අය මාද්ය ජනතාවගේ ප්රස්නම තමා අහන්නේ අපි ඇහිය යුතු ප්රස්න කමල් කාලය කන බොරු කතා සාරංශ දන්නැති කපටියෙක්
4105,චරිත් කියන එකත් එක්ක ඇවිත් ඉන්න සෙට් එක
4106,කතා කරලා ඡන්දේට ගේන එකාගෙයි දේශපාලනය ඇගේ තියෙන එකාගෙයි වෙනස හඳුනා ගන්න නියම අවස්ථාවක් ලබා දුන්නාට සිරය සටනට මල් මිටක්
4107,සුරංග මහත්තයා ඔබතුමාට කේක්
4108,අනිවාර්යයෙන්
4109,අපෝ චරිත කියන්නේ මෙහෙම කෙනෙක් ද
4110,අනේ මේ ආත බූත බූරු පුතාල නොගියොත් නම් හොදයි
4111,චරිත් ඇත්තටම හොද නළුවෙක් හැබැයි දේශපාලනයට ලදරැවෙක් ගොන් කතා කියන්නෙ කිසිම දැනුමක් නැ
4112,හොරුන්ගේ හෙලුව ගලවන්න නියම පොර සුරංග
4113,චරිත් කිසි ලෙසකින් පාර්ලිමේන්තුවේ නොසිටිය යුතුයි
4114,අනිවාර්යයෙන්ම
4115,චරිත කියන්නෙ පිස්සෙක්
4116,ර්ර්ලගට ඔය කෑගහන ටියුෂන් සෙට් එක ගේන්න ඕනි
4117,අන්න හරි ප්රසාද් සිරිවර්ධන අනිත් කෙනා
4118,වාමාංශිකයො ගොඩක් ගෙනල්ලා චරිතට ගැහුවා මම නන් සම්ගි එවුන්ට කැමති නෑ චරිතගෙ තර්ගෙ හරි අනුරල යහපාලනෙ ගෙන්න එලියෙ ඉඳන් සහයෝහෙ දුන්න අඩුම ගානෙ ජන්දෙවත් ඉල්ලුවෙ නෑ වේදිකාවල නොකියා කිව්වා මයිත්රීට ජන්දෙ දෙන්න කියලා යහපාලනෙ ගේන්න උදව් කරල අපි ආන්ඩුවෙ නෙමෙ කියන එක එක බොරුවක් නෙහ් මොකද මතවාදෙ හදලා පැත්තකට වුනමා අපි එහෙම කරේ නෑ කියලා කියන්න බෑ හැබැයි චරිත් කියන විදිහට මහබැංකුවට එක වග කියන්න ඕන නෑ එක වග කියන්න ඕන යහපාලනේ ගෙන්න මිසක් යහපානයෙ කරපු හොරකම් වලට නෙමෙ
4119,සිරසට ගොඩක් පිං මුනගෙ හෙළුව පෙන්නුවට දැං අපි දන්නවා මේ අතරින් කවුද පාර්ලිමේන්තු එවන්න ඕනි කියලා මුං තව පිස්තෝලයත් ඉල්ලනවා හොදටම පැහැදිළි ආයෙත් කන්න එන්නෙ කියලා
4120,නීති වේදී වෙන්න ඉන්න චරිත වෘත්තිය ලැජ්ජා කරන්න එපාපට්ට චාටර්පට්ටම චාටර්
4121,චරිත් නා ගත්තා ඔලුවේ ගාලා ඇගේ සුවද සබන් ගාලා සාමාන්ය ජනතාවට තියෙන දේශපාලන දැනුම වත් නෑ අප්පා
4122,මේ චරිත් අබේසිංහද නේද වල කේස් එකකට අහු උනේ
4123,අනේ සිරස මේ චරිත් වගේ හරක් ගේන්න එපා අප්පා සජිත් වගේ ලාමක ටින් ටින් ගවපැටියෙක් අප්පා කොහෙද යන්නේ මල්ලේ පොල්
4124,අනුර අද ඇවිත් කියන කියන්න ලොවෙත් නැතිවෙන්න ඒ වගේම කරන ත් කරන්න ලොවෙත් නැතිවෙන්න
4125,ජගත් වගේ එකෙක් නම් හරියන්නෑ එකට ඕක පට්ට හොරා
4126,ඔප්පු කරන්න
4127,ජනතා සේවකයෙකුට පිස්තෝලයක් ඕනාලු මුන් ආවොත් රට ඉවරයි පුතේ
4128,අපෙ කියන නොනත් හිමීට පිස්තෝලයක් අහිංසක වහු පැටියෙක්ගෙ ඔළුවට තියලා නන්නත්තාර කලා සුරංග නිශාන්ත සහ ඔමායා සටනෙ ඉන්නම ඕනෙ
4129,ගොන් සජියා වගේ නැතැ උගේ ගොන් පරපුර අපත චරිත අනේ අහෝ
4130,දෙයියෝ දෙයියෝ චරිත්
4131,චරිත් නියමයි කොන්දක් තියෙන කෙලින් කතා කරන පිරිමියෙක්
4132,කමල්චරිත් ජෙහාන් මේ තුන් දෙනාට කිසිම දේශපාලන දැනුමක් නැ
4133,කව්ද මේ චරිත් කියන ගොබ්බයා මෙලො දෙයක් දන්නේ නෑ ඌ නානවා ඊයාසජියටම හරි යනවා
4134,නලුවො රට කරයිදනලුවො පර්ලිමේන්තුවට යවන්න ඒපා
4135,චරිත් කියන්නෙ අමුම අමු මැට්ටෙක්
4136,ඇත්තටම මේ සටන වැඩසටහන සතියකට වරක්වත් අලුත් පාර්ලිමේන්තුවෙ පෙන්වන්න වටිනව නැත්නම් අලුත් අයටද තමන් පාර්ලිමේන්තුවට ආ කාරනාව ඉක්මනට අමතක වේවී
4137,අයියෝ චරිත් පේන විදියට කතා කරද්දී හෙන අවුල් නේ
4138,මට මුලදිම ප්රශ්නයක් තිබුනා ඇයි චරිත් වගේ කෙනෙක් සජබෙට ගියේ කියලා ඒත් අද ඒ ප්රශ්නයට පැහැදිලි උත්තරීතරයක් ලැබුනා සිරස
4139,මටත් දැන් නම් පුදුම වෙන්නෑ ඒ ගැන
4140,මටත් තේරැණා සජිය වගෙම තමා
4141,ඇත්තක්
