id,text
288,විසුරුවා ප්රතිශ්ටාපනය කියවෙනවා පුත්රයෙක් රැකදෙන්න බුදුනි දෙවියනි ප්රදර්ශනය තනතුරෙන් නිලංග දෑල ඉඳන් වෙන්ඩ හැරිය විස්වාසයක් උපකල්පිත මහතවරැන්ට පවසමි මිට ජනාධිපතිත්
289,සජිවිව පෙනි සිටියද කිරිමි කලාද නොදැනෙනවා පැහැදිළිවම රෝගයක් ෙමවැනි ඔින පුශ්ණයක් උත්තරය දිශානතිය මොළ අතිවිශිෂ්ඨයි සිරසඅනුර ජනාධිපතිවරුකවදාවත් නෑහ්දැක්මක් දහිර්ය මහත්තයෝරනිල්ලා
290,රකින්නැතිව මිමර්ෂංණ නැැත්තන් ඔයාලටත් ගැහුවෙ කටයි අධෝමුඛයයි වෙනදේ හිටපං කං අාරක්ෂිත දැනෙනවාදීපු සතුටුයිඔබට දීඝායු මිනිස්සුගේ විශ්වය වන් ජනපතිඳු හදවත පතුලෙන්ම
291,සෑමදාම විශ්වයෙන් ඉල්ලන්නේ ඔබතුමාව විලාසය ඉරිසියා තරමට දක්ෂයි ඔබතුමාගේ ජීවත්ව තුරා භක්තියක් ගෞරවයක්අපේ දරුවන්ගේදරුවන්ට සරණින් පිහිටෙන් ආරක්ෂාවෙත්වා කැපකරන යෝධ සුන්දරද
292,එව්න් අඩන් නෑඅදාල උත්තරේරට දාන්ඩ මන්දබුද්ධික සජියාට බවක් නැවක්කතා උඹලට කමවටිනාකම පෞරුෂය ගුනවත්කම තෙරෙන්නෙ දන් මැතිඳුන්ට දැක්මෙන් කූඩුවක ලැගපු බලපන්
293,කුමක් දැයි හොහඳුනන කුමාරයා කරුණාකරලා එතුමව කුමාරවරුන්ට රජවරුන්ට අන්දවන්න මිනිස්සුන් එකතුවෙලා එතුමාගේ රස්සාව හැබෑ පොඩිකාලෙ නූබ ජනාධීපතී ජයවේවාරට එකභ ඔබයිවහාම
294,කොමිසමේ සභාපතී ඉක්මනින් කරන්නමාලිමාවට තරඟ විභාගවලින් සමත් සුදුස්සාමයි වෙන්නත් අනිවාර්යයෙන්මඅනුර පුස්තකාලයක්සැබෑ මනූෂයෙක් ඉස්සෙල්ලා දිනවනව ලැබුනු දායාදය රැකේවා ලමයින්ට දෙනවවගෙ තියනවද
295,පිරැනු නොසැලේ රේනව මී දහ පාරක්වත් නොදුන්නොත් පාදක ව්යාපාර ඇරඹීමට උනන්දුවක් ලබාගැනීමේ වැඩපිලිවෙලක් ඇතැයි නොපෙනේ පාම සමගද ඔහුටද නැතකරුණාකර ආඩියාගල
296,ගමටනම් අරවින්දයක් ජනාධිපතිතුමෙනි දෙරණේ තරහයි උඹත් සොබාදහමට ආශිර්වාද තාත්තා කියන්නේම කශේරුකාවක් ආයුෂත් මෙතෙක්කල් එකකුට සැලැස්මක් තිබුනේ නිතරම විදිහක් නොකරන්න ජනපතිතුමණි
297,තිසරණ ඡන්දයක් කාලේම නායකයෙක්ගෙන් ඇහිලා දැක්කාමයි කයියනායකටොන්පච ජනධිපති ගන්නෙවත් පිරුණු හය්වේ නවත්තල ශේප් දානවද මැය් දිනයට හිත්වල මනස්ගාත අතඇරලා අවධානය
298,ආත්මර්තකාමී නොවී රටගැන එලියේ වාතාවරණය කරලියට ගෙනාවෙ දේශපාලකයන් රෑ දකුණෙන් පළාතේ ආසන දකුණේ විප්ලවීය සලකන්න දෙනවමයි මාලිමාවවට ආදරේයි ඔයා පුටුවට
299,ගේම කට්ට පැතූ පරපුරට දිවි හිමියෙන් කැපවෙමු ඇත්තමයිඑදා හරක්ගේ හේදුවේ අමාරුවෙන්අද නායකතුමා හදවතේඑ විශේකාරී ඕනි වශ්වවිද්යාලහරිම බාලගනයට වැටෙනවා දැනුමකින් පොත්කොල
300,ටැබ් දේශපාලකයෙක්ජනාධිපතිවරයෙක් හිටියෙත් නෑඉදලත් නෑඉන්නෙත් නෑලොවෙත් නෑඉස්සරහටත් ඉහළ යාමේ ප්රබල හැකියාවක් කුමක්දැයි අත්හිටුවීම දුප්පතුන් ජයග්රාහකයින් වනු නිවසට මාර්ගයේ වළ පහක
301,තිබේ විභාගවලදී අපේක්ෂකයින්ට වාසියක් තිබේද අංශයෙන් විශ්රාම ඒකේඩී තබමු සියල්ලමවසාතම අරමුණු පමණක්කරායනගමන කෙදිනක අවසන්වනබව පසක් හමාරයබලධන ලොබින්අතුගෑවි ගොස් අවසන්ය ටඉඩ
302,යජන නියතය පැන නැගෙන හොගක් නිහඪ සංජිව ඇහුවෙ උදාහරණයකට කතානායක සිදුවිම කියන්නැහැ බටලන්ද වදක බැංකු හොරා තොගේ කපටි මැරැනු විස්තරාත්මක
303,ආර්ථිකය සාමජීය සාකච්චා සිටියාද නොලේජ් ලක්ෂණවලින් බැලුවම සජ්ජා ගෝතයෙක්ද විශිෂ්ඪයි සජියාවගේ නොදි තේරෙන දිම නාමල සාටක ගතක යෝ තොට මොලයත්
304,ඵක්ක හැප්පෙන්න දෙයයිජනාදිපති ලී ක්වාන් යූ පිස්සුනේ මුට නෙ මූට් දුන්නේ මු මුසලෙය් හින මාන ජාන බඩු දෙන්නකෝ ඉන්ඩ පරාද
305,වෙඉ ෆුහ් මොළය තර්කන දත්තමෙවන් දැනේජයවේවා රැළිය ඉවරවෙලා රාජපක්ෂලාට ගූරාජ් යූටියුබ් සාකච්ඡාවටලු ස්තූතිවන්ත උඹලැයි විහිළුවක් පෙන්නනට උත්සාහ දරන්න මෙහි වචනයක්ම
306,සපයනු පුරවැසියෙක්ම බැලිය සෑදිය යුතුනම් පරිසමාර්ථ අයකු පානය ලාංකිකයෙක් තුන්කල් දක්නා ගොඩදනව සිකුරු ඉතාමත්ම දැක්කමක් වැනිම අපේක්ෂාව ඒගැන නියත ළමයෙක්
307,අයිතිවාසිකම් වෙනද ආණ්ඩුවේ නවක වදය ගැනත් අනුරත් ආණ්ඩුවත් ජාත්යන්තර සම්බන්ධතා උතුරැ නැගෙනහිර අල්ලා ගැනිමත් ගමනේ දැනටම තුන්වෙනි පෙළ නායකත්වයකුත් අනාගතයේදී
308,පක්ෂවලට මුදලෑලීලා නැතිවෙන ඉබේටම නඩයත් වඳවෙලා යයි ගෑස් විදුලීය නැතී පෙරලන්න හීනෙකින්වත් අයියලාට සිතුවිලිතාම දුක්විඳින නැතඔබ බබළවන නිසැකයිආදරෙයි රජෝ අප්පච්චිට
309,අහින්සක රැකගන්නවා පාහර වනචර වනසන මෙහෙයට ඉස්තුතියි පහකට විසිස්ට නයකයා මැතිවරනයක් මැතිවරනයන් රා ලේකම් නිලධාරීන් තීරණයකි ඉවසීමෙන් ප්රතිශත මට්ටමට දේවල්විස්තර
310,අද්යනයක විශයන් ඉන්නවදමෙහෙම අද්යනයක් තියෙනවදඉතින් සාධාරණද හිතෙනකොට ගැම්මනම් කාරයෙකුටවත් අංක පොලොන්නරැවෙි පොලොන්නරුවේ මැරෙන හෙනගැහුවත් පරිප්පු ඕවා තේරෙන්නේ මතකයෙන් අංසයක් කත
311,මෙහෙවර උසුළු විසුළු වරුන්ටම හුරු ශ්රීලාංකික සියයට සියයක්ම විවෘතව සාමාන්යය භාෂාවෙන් ප්රෂ්ණ සහෝදරයෙක් පුදුමයක් විවෘතවම යුගයක ඇරැඹුම කාට රිවර්ස් බයියෙක්
312,ටොයියෙක් තේරෙනව ගොඩනැගිය දේශපාලනයෙන්මයි සාර්ථයි සජාබයෝන්ට පොහොට්ටුවොන්ට පෝස්ට් හදන්නත් ඉලක්කමක් වැරදිලා බිඳින්න බා මාධ්යස්ථානයක් හාමුදුරුවෝ ගෝලයෝ පැහදිලි එකින් කරුනු ගලපමින්
313,විශිෂ්ටයිජය තුමාටදශක දූරය දැරීමට ලැවේවා මොල බබා ඉදපු නායකයද ජනාතාවට වග කොහොමටත් මැතිවරණ වලදී ප්රකාශකරන්නේ ආසන්න ප්රතිශතයක් පලාත්පාලන බහුතරයක ලබාගන්නවාවිපක්ෂ
314,බෙදීගොස් සිතාගැනීමට උදාවෙනවා පලමුවෙන් ප්රනාමයබුද්ධිමත් තැන්පලටඇත්තෙන්ම දැක්මකින් සතුට ලෝකයටම ක්රිස්ටි අය්යා තුනයි ගානම චුට්ටක්වත් යෙන් සජිත ගෙනත් තෙරණුවන් උත්සාහයට යෝධබල
315,යෝධශක්තිය නිදුක් නිරෝගී සුළු අතපසුවීම් මහජනයා උපරිම දෙමු මනාප වරනයට ඡන්දෙට සභාවට ඒකෙත් අමුතු ගතියක් ඇඩ්රස් නැතිම වේන්ට දෙන්ට ඕනීමේ
316,චන්දෙන් මිටක් හදවත්තේ හෙලි අධිරජය මර ගී ගැයැද්දී මොට නවත්තන්නට අහුරවද්දී ගැයෙන නිවහල් ගීතිකාවෙන් සහස් දන කැල පිබිද එද්දී බල්ලන්
317,ඔහෙ බුරද්දෙන් සොයුර යමු පෙරට ඇද්දී අල්ලන මේකගෙන් කරපුවම ගහන්නේ කාලකණ්ණිය හිටපියතෝ බෑකියපුවා ගාණට තොපිට රෙවෙන්නම හොදීපු කෑගහනවා මිනිස්සුක්ට ඇල්ලුවද
318,රජයටදූශිත සරනින් යහපතක්ම වේවාසුභාශිංෂන ජනපතිදුනි දේශප්රේමී අපරට පාලනයකළ සැසඳීමේදී අවංකබුද්ධිමත් නොසිට් නොසිටින පිලිනොගන්නා ඇත්නම්ඒ කුහක දේශද්රෝහී බඩගෝස්තරවාදී පාදඩයන් පමණමය ආරක්ෂාවයි
319,සත් දෙව්දුගෙ නාලිකාව සුවයෙන් එහෙමයි අවංකත්වයට මෙහෙමයි ගාතක නිදන් හාරපු ඇන්ටිජන් රොටියා මුක්කු තොපේ මොළේ ලගට ඵන්න පොහොට්ටුවට සජබෙට කන
320,බලපියව් තියෙනවද විසද ලැබේවාඇත්තටම තෙරුන් අමාරුද පගෙක්ද කිරිම් දුෂනය ආශිර්වාදයක් ළගින්වත් පලුවන් දළදාහාමුදුරුවන්ගෙ කටිටිය පැටවු අඩෝ ගූ අවජාතක හරහා ෆුකදීමක්
321,බලාන් ලයික්ස් බම් ගූකාපන් ඉරාක් ෆොම්සියෝ කම්බා හොරුන්ගෙ මාර්ගයෙන් අනියම් ආකාරයෙන් ධනය කදුරු අභාග්යේ විනාශවෙලා ලැඛුණූ ඛැහැ ඛොහොම පැවැත්වීම සැමවිටම
322,ස්තූතිය පුද ගමෙ ඛලය රැකගෙන පලමුව හඬට රොටියට හිතනවද පැහිදිලි ටයි කෝට් දමන පරම්පරාවෙන් සලුපිලි දවටන අදින අඩන අදෝනාවල් සතුටෙන්
323,ප්රදානියාගේ කතිකාවකට සහබාගී ඉදිරියේදී හැක අන්රර අන්රරමයි ආදරනියයි තිබ්බත් තාත්ත වගේනේ මාත් උඩින්ම දිනවන්න කතිරෙ ගහන කොල්ලො කෙල්ලො රාජ්යයක් සොරකම්
324,කාලකන්නියාත් පලවාහැරීමට කරවමු සදාචාරයට සේරම සතුටූයි සූරංග ආයට හාදලා දේන්නේ කීයලා හාන්න පතනා මනසේ ඇදී තිබීම හුස්මක්ම පවන් සෑලීමක්ම වෙහෙස
325,නිවේවා ෂා ටිකමේ දකිවා නො පෙලක් සිය යන්ගෙ දූෂිතයො ඇත්තට බොරුව විපක්ෂෙනම් දේසපාලුවන්ගෙ දරුවන්ට ජීවත්වෙන්න ජීවිතයට රළු අතාරින්න ජැයෙන් ජැයම
326,ආයතනයටත් අපගෙ උත්තමාචාරය ජනතාවක් ටොක් ටු විත් විකාර අවුස්සලා හොරකං පිස්සුව හොරුන්ටවත් අමාරුවක් වාඩිවෙලා අහන්නෑ උගන්ඩා කුමාරි නලින් හැවගේ අනික
327,වැයෙන් අහපියව් මචන් සමන්ත කතාකරන්නේ බදුල්ලේ ඔකෝටම අනුරවගේ කතාකරන්න සමන්තත් ඒනිසා පාඩුවේ හියාන් නඩුවක් දාන්නකෝ පප ඉඳපන් උඹටත් දානවා යාලුවො
328,තුන්දෙනා හාමුදුරුවන්ගෙන් අහං ඉන්නෙබලන්නත් බැසිල්ගේ ගෙනාවේ සීයා දීමක් කම්මැලියි අදුරන බැලුවට යනවායනවා යනවාමයි හිතුවා කිව්වද ගත්තේ ඇත්තද පචයක් මේපාර පුද්ගලයෙක්
329,දීමේදී පෙරලගෙන වගේද කොලයයි පෑනයි සුංරග ඇහුවම ඇස්වලට කදුඵ මාලිමාවටජයවේවාඅපි ලැබීමම අපිකතිරෙගහනකෙල්ලො පැන්ෂන් අයගෙන් යැපෙන්නන් ඒඅය වටිනාවා එබැවින් සුදසු සිතමි
330,යහමග දැකීමට අයෙකි ලැබුවා සීයාගේ ප්රතිපල තේරැම් ගැනීමටත් මධ්යස්ථ තෙරෙන්නේ බයියෝන්ගේ වියට්නාමය හැසිරවීමේ උගුල තුනකටත් කරන්වාඑ ෆිට්නස් කැපැයිසිටි චැන්දෙ ඒකෙ
331,විතර්ක නැහැහැබැයි අපරාද ලෝකෙ දඩුවක් බුද්ධිමතුන් ඉංදියාව අත්සන්කල හෙන පපයෝ දැක්කනේ ගෝඨාට පුප විදියදැන් අනුරයියට බයිකම පැත්තකට පිලිගනින්කෝ පකෝ ප්රේම
332,දාසයා බලෙන් ඇරිය ලැබෙන්නෙ මෙකට සාධාරණ කරැණ සමාජගත සිල්ලර ඇතිවෙන ආතතිය මාධ්යට දෙනත් නොකියා දුප්පත්කම බෙදාගන්න මිසක් පෝසත්කම උප්පත්තියම කැපවුන
333,තුමානි සක්තිය මිනිසාට ඇත්තෙම හැප්පෙනවා බදනවා සමහරු නගන්නේ සිදුවෙනවා රත්නපුරෙ ජොන් සෙනවිරත්න දෙසපාලන හින්චයියන්ට අඩුමුදලට බෙදුව එව පරික්සනයක් බාරගන්නකොට රිනද
334,සුරංගලගගේ මූට්ටුවෙලා මොල්ලියක් ගෙනා නැවක් බුද්ධිමත්ජනතාවගේනායකයාඅනිවාරයෙන්ම අපේදරැවන්ට ඉදිරියෙදිඅනාගතයක්තියනවාඅපේපිංවත්ජනතාවරටආරක්ෂක කරගත්තාජනාධිපතිතුමාටරටටආදරකරනජනතාවටහාරටටබුදුසරණ රැකවරණයි සජියො තලවකැලෙ පැන්නා පනින්නඅනුර ගෑම්මාක් තාමායි අපිටගොඩ සාමාන්යයෙන් භාශාව හැසරවීම
335,අගෙයිඅනර්ඝයි කල්ල තෝනි පුරවස්සා පනත් ගෙනාපුවා ලොලිපොප් කූරත් වීව්ස් මොනාද දැක්කනෙ රෙනවා අනුරගෙත් යාලුවෙක් මහින්දව ගෙදරින් එලෙව්වද මාතෘභූමියේ නිල්මැණිකක් දිවිහිමියෙන්
336,රැකගතයුතුයි හදනබව දෙනකොටත් ධනවෙලා උඹේ තනියම කොල්ලා මෙතනම කියක් කියනවද බොරුවක් නිවැරදිව උට්ටෝ පව්බන් චන්දයක් අපතයෝ වෙනිදායි පැනපිවු මුහුදට ගිහින්අම්මපා
337,කොහේහරි ගහගෙන කුණුගොඩක අවන්කෙන්ම පොහොට්ටු ගියාට අපිදැකපුබුද්දිමත්මජනපතිතමයිමෙි අභ්යන්තර සාමය සුරන්ගටත් කාන්දුවෙලා දුෂණ සහමුලින් තුරන්කරලා නිති හදුන්වා දැනටත්අපිිගමදිනලාඉවරයියජයවෙිවා කයියනම් ගහනව කියහන්කො
338,ලයිට් බිලත් පදේට නටන්නෙ කෝටි මංකොල්ල ලක්ශ විට්ස් උගන්ඩාවෙ ගේනව අල්ලනව කයිතන් මිනිහෙක්ට ටැලෙන්ට් සොභාව ධර්මයෙන් ධර්මද්දීපයට ධර්මය මහපොළවට ශාපයක්
339,අපරාධකාරයෝ පන්නලා එව්වේ සොබාදහමින් තුණුරුවන් මෙතෙක්අපේ ඉන්දියානුවන් රහස් කැබිනට්ුව දන්නැ මැතිසබය බිල්ලන් මවනවලු ෙකා විනිවිදභාවය ෙච්තිය ෙනාෙව්ද ආරක්ෂකයිනි පරදුවට මළගම
340,සාංඝික දානය පිරිකර පූජාව දහවල් දානයෙන් වෙි සීරාවට උගතෙකුටවත් නොතේරුන පහු රූපවාහිනියෙන් බලමින්සිටිය හදිසියේ රාත්රී වරම විසන්ධි වීය කඩාකප්පල්කරු වන්ගේ
341,මවු ගොඩනගන්නට නොවඩුව මාසිංහ පහනක් ජයෙන්ම මෙිතුමා මොනා කිවත් නැමෙවා බලන්නේ මාලුමාවෙි දායක සෙටි චන්දේට චුන් නැජනාධිපති දන්නැවිපක්ෂයේ ප්රායෝගිකව තාර්කිකව
342,නූගත් පුද්ගලයෙකුට රාජ්යයේ ස්වභාවික නිරහංකාර අව්යාජ ලක්ශණයක් පැළයක් හිවපු ලපයා තියලා කඩලා සමුකාර ලකෂය වැඩියෙන්ම පුතිකසේප හුරැ පචවලට ලකෂයත් ජිවිතේම
343,බොරැවෙන් වංචාවෙන් ජිවත සුරංගපුංචි අමිමාගේ අපුලන්න කිකරු ඩොබිලා ජෙප්පොන්ට ඇරගෙන් වරෙල්ලකෝ සිංහලයෝ විව්ස් පරයෝ වැහි වැහෑලනේ නොමිලේ සෝදන ලොන්ඩ්රියනේ හිලක්මාල්
344,හුත්තිගේ පුතාලව උස්සලා පොලවේ ජිවමාන සෙත සලසන ඔබම රටෙිම උතුමි තෙරැවණ් සජබයියෙක් ආසාවකට නෑනෙ පිනකට මෙදෙවල් වුනානම් ලන්කාවෙ ලමයි ලපටියො
345,වෙනවනෙ කරනකොට කියාවි ජනපතිතුමාගේ සුපිරියක් පැත්තට විතරක්ම කලිනුත් දිල මෙහෙමම පක්ෂයේ කථිකයෙක් මොනවා මෙච්චද දගලනවා අනිවාරෙන පැත්තකින් දායක් කියනවනම් දුන්නට
346,මිරිස් ප්රසන්නයා මගහරිනවා නවත්වන්නේ පාතාලය මර්දනය ආණ්ඩුකරණය අභියෝගය අල්ලන්නේ ආණ්ඩුවෙන්ම පොලිසි ඕගොල්ල ඒගොල්ලෝ හතර සමහොරු කිඋවල කියනවලුඋන්ට ඕනිඋන්ට මනුස්සයගෙන් ඇහුවහම
347,සැකයන් නිලන්ති හේවගේ කටවල් වහන්න කුණුහරප විශේෂයෙන්ම පානදුරේ නීතිඥ ලමයා මුස්ලිමි යදිනවා මන්ත්ර ගැහුවත් මනුස්සයාට බදින්නේ එදාට කටවල්වලින් ඔිනේ විපකෂයේ
348,ගහගන්නවා ගිවුසුම ගැහුවා මෝදි බලපන්න ලපයාගේ පකිස්ථානය යුදධ පිස්තොල සුරංගයා පස්ස නපුංසකයා පුංචිඅමිමාගේ ට්රම්ප් මාකට් මැනිපියුලේෂන් එයාගේ හම්බකරගන්න මිනිහාගේම ට්විටර්
349,කලාතුරකින් දීප්තිමත් අනාගතයක්ජයවෙිවා අරථයෙන්ම මතකයෙ විශ්ලේෂණය අනාගතයක පෙරනිමිති දීර්ඝායුශ රටෙත් ව්ම හුනියමක් වේලා රාජපක්ෂලාගේ සජියගේ චන්ද්රිකාගේ සිරිසේනගේ දිලිත්ගේ චම්පික සමහාර
350,බවුද්ධ දර්ශනය සිවුරට ජාතවාදය ආගම්වාදය කතෝලික ආගමට කදිනල් අපහාස කස්සපේ තක්කඩින්ට කාන්තෝවෝ පාවිච්ච් කාන්තාවන්ට වාහාන ගනයෝ උමන්දාවේ මිහින්තලේ හාමුදුරුවෝ ඥනසාර
351,රතන ගනිකා අන්ඩුව කෙරේහි ඉරිසියාව වෛයිරය පතුරනවා දාහාමට පන්සලට කරුනාකරලා පන්සල්වලට විනයක් නිතියක් දරුපවුල් නඩත්තු අහිංක මනුස්සයෝ රවට්ටලා උපයන හදාගෙ
352,නවත්තන්න තුමට මේන්න මෙයත් පොඩියි පිලගන්න අහවල් වගයි පලයන් කසඩ ගෙම්බි ඇඩිල්ලක් අඩන්නෙ දකිද්දි පහතට වැටිලද රටහදලදෙන්න දරැවේක් හැද්රව දෙමව්රපියන්ට
353,සාකච්ඡාවක් පෙන්වන්න තීරණ සභාවකට අමෙරිකාව ඉල්ලීමත් දීමත් දෙකම කමකි දෙකේදීම අනුමත අවස්ථාවේ නොකරමි මක් චීනයේ ගත්තොත් කථාකිරීමට කිසිවෙක් එවිට දැඩිව
354,කරනවානම් මිනිහා නොදැක සටෙන් ලිලිපුට්ටො මොළයක්හැම ක්ෂේත්රයක් ඛිලියන නෙමෙයිද කොටී කො තොගෙ පඩසෝ බිහිි හිතවාදීම අල්ලාගේ පිහිහියි ඉස්තුතී නයගැතීයි අභිමානය
355,පොන්යන්නට කොල්ලෝ ගහපම් එයී සම්පූර්ණම බැලුවාකුහකකම අවජාතකකම අතහැරලාබුද්ධිමත්ව බැලුවොත්මේ ජනාධිපතිවරයෙක්මීට ඉඳලා තියෙනවදමෙන්න මනුස්සයෝකරනවනම් වෙනුවෙන්අපි වැරදිව හිතාගන්න එපාමම නැගී හිටින්න නායකයෙක්හොරු
356,මංකොල්ලකාර වෙනුවෙන්න් මූ දෙවියෙක් පපුවට ගත්තාටපොළව නොඉම්බාටබබලා නොදැම්මාට නිහතමනී යුගපුරුෂයෙක් බිහිනොවේවි කොහේද මෙිගැන පමානොකර කතාවයි බලපුවාම ළපටිඅපරිණත මිනිහෙක්ද සාධාරනද අපිනම්
357,ඉන්නවනම් එකගයි බෑඒත් ඇහුවාපිස්සුවක් මේකආදරෙය් සිරාවටම ඇහුවේ තො සමාන සෙප්පඩ අනුරගෙන් එළියේ විහිළු අභියෝග අහුවෙනවා වලක්වා එකදෙයය්අනුර මනුස්සයෙක්ට මහන්සිවෙන්න බවම
358,තඹුත්තේගම හවසට බේබදු ගෙවන සේවකයන් හදුනාගෙන පගා කනඑක නවත්වන්න දෙවියනේ කාටද දෙන්නද මැරයෝ සියල්ලන්ම අතුගා බොරුවවන්චාව හැමප්රශ්නයටම කරනවකට නයකයෝමෙච්චර නැත්තේජයවේවා
359,ජන්පති තුමබි මනුෂ්යයා තරමින් පොඩිම මොකක් ගනිම දුර්වලතාවයක් මොකා කිවුවත් පහලම ලැබුනෙ අනුරලගෙ අවංකකම මනුස්සකම අපුට හාගෙ පොලිසිය අකරය ගන
360,විමර්සනය බෙබාල වෛද්ය වර්තා දැනුනෙත් වධයට මරනදඩුවම වියට්නාමයට යනගමන සාර්ථකකර ධහිර්ය මිටකට ප්රායෝගිකත්වයසහකම්පනයගරුත්වය සිතීම බෙදාගැනීම කටින් සම්පතක් දාක අමරණීය කෙනෙකු
361,වන්නේය දෙන්නේඔබ සැබෑම සහෝසටන වෙනකං වතාවජය කියපන් මැටි මෝල් ගතිය හැරල පියවි සිහියට වරෙන් දෙයකවත් රු කියන්ඩ බලන්ඩ පාට අරමුන
362,නගන ගමන් කියවද්දි මාරයි ගෙමක් ගහමු වෑඩක් වැඩියි ඉගෙනගන්න ජිවිහ අවසාන ආයිකවදාවත් නවකවද වෙන්නම ඔනී දේවල්ඕනම ඇත්තනමුත් නෙහිතලා වෙනුවෙට පීඩනයක්
363,දෙන්නෙඅනික ශිෂ්ය සංගම් කැම්පස් මැරෙනවා බැරුව කරනකම් දන්නැද්ද ලැජ්ජ දෙයියොකඩේ නොහැදුවොත් එයාපෝට් ලංකාවටහදපන් හික් ගෑවෙන ඉන්ධන හැකියබදු වැඩිවී සංස්ථාව ලබන
364,ලාභයට පාඩුවට ගැලප්පිය අයකරන අඩුකිරීමෙන් නොහැකිද සොයාගැනීමට ධනපතින්ගේ සමාජවාදය ඔබලාගේ උදේ දැන්නාවේ බලලාමයි නිදාගන්නේ මව් සිරිමාබෝ හාමුදුරුවන්ගේ ගොබ්බයොන්ට පෙන්නේමොලේ ගොබ්බයෝ
365,න්ට වංචාදූෂණයනාස්තිය සහමුලින්ම ගොබ්බයෝන්ගේ හොල්ලන්නවත් බෑතමන්ට සැපත් නොවිදා සියල්ලත් දියුණුවට යොදාගන්නා ස්භාවදර්මය පතන නිර්මානය උදව් බයවෙන්න ගුරුවරයෙකුගේ ශිෂ්යන් දැනෙනවබුද්ධිමත් ගුරැවරැ
366,ජෙප්පන්ට කඩෙි යන්නේ ක්ලාන්ත දමන්නේ පලහොරුන්ට අවජාක පරයා තොපිවගේ පව්කාරයෝ දැම්මට ඇතුලෙන් අඩනව කෙදිරි බයි රැල නින්දා නිවට සාපයක්ඒකයි ලොකෙන්
367,ජනාධිපතිද මාවටජයවේවා මීටත් විදියක් තේරෙම් අවජාතකයා මෝඩයෙක්ගෙන් බාස් පුක දීමක දෙනේන ලංකන් වැල් ගැසීමෙන් නොලැබේ පැවසූ සිතා සැලසීමට බලාපොරොත්තුවකින් මිසක
368,කෙස් පැලෙන පීඩාවට ඉවසන් න්ම හාන්සි බලවේගයට ජයවේවාරටටත් වැසි ජයමවේවාසියලුම බලවේගය ජයගන්න ස්ඵීරයිජයවේවා සරත් පොන්සිකා පැමිණි සියල්ලට සමානයි ශීලී ක්රියාවක්
369,දයන් ජයතිලකතුමාගෙන් අහගන්න කැමතියි අම්බෝ සහෝ පරමාදර්ශී ඔහුත් ඊටත් ක්රියාවන් එතකොටයි හිතුවේත් විදිහෙම තියෙනමෙතුමා ජනධිපතිකම් පුටින්ශිජින්පින් පහෙන් පහට උනනම් ගියොත්
370,එරෙහි උබලට දින්නා ටිකට පැරදුන උබලත් පැරදුනා මානසිකත්වයක් වෛරයක් නිවී සැනසිල්ලේ ඔයාලගේ ඕනෙත් දිනන්න හැබයි වලත් නාකි හැදෙයි එකේබුද්ධිමතා උගතා
371,සමුදායක් ප්රශ්නේ වෙනකෙනෙක්ට යොමුකරපු අයියගෙන් අනිවාර්යටෙන් නිකම්මැරිලා ඉපදිල අනිවාර්යෙන්තබුත්තේගම ඔබතුමාටජේසුගෙ සුවය බහුලව නීරෝගී නාහෙන් අඩාගෙන වැලලෙන්න විනාඩියක නිහඩතාවයක් අයම කියනො
372,විපක්ශෙ පෙන්නන ඇත්තනෙ තාලෙ ප්රේමදාසයා හිටියනං තටමලා විනාඩියකට කතාකරය්එකත් හොරාකාලා දිරවගන්න අඩුමගානේ බැරිම කියව බුරපුවාවේ දීපල්ලා වෙලාවකට වේදනාවක් හිතල බලනකොටසෙල්ලම්
373,හැප්පෙනවද තුමනී වාඩි විඳපු මහන්සී තියෙනවනම් වෙහෙසයි ආවද සජිවිවප්රශ්න අවංකසාධාරණ මත්තේ නැහුන ගොනාට ගන්නේ පැත්ත දේශපාලකයො මිනිස්සුන්ගෙන් ටිල්වින් හර්ෂන නානායක්කාර
374,ආනන්ද විජේපාල නිතිපති කියාදෙන්න බන්කු පුටු පරිස්සම්න් පහලවු ඔඋන් පලපුරුද්ද තමයී බංඩාර නායකලාගේ ප්රෙමදාසලාගේ වික්රමසිංහලාගේ විමලගේ කාකා රුට පොච්චියට ගුල්ලෝ
375,ගාහාපු මල්ලට කෙසෙල් ගෙඩියට පෙට්ටියට සමුර්දියට මැෂිමට අරක්කු දෙශපාලනයක් ලෝකයක් මේලෝ තෙරුම් පිනටම මොඩ මිහරක් වාහාල්ලු දෙවල් සිරිසේන ට්ර්ම්ප් බද්දෙන්
376,ඉන්දු පකිස්ථාන් යුද්දෙන් කෙලවිලා ගියහම කෙලවෙලා නට්ටන් වෙච්ච් මාලිමව දිනවමු කමිපියුටර් ඹබට ගොහොරුවේ එරිලා යටවෙලා අදේශපාලනික සැරින් බේරෙන ජරාව දගලලා
377,දොඩවලා අමාරුවෙන් අඩියක් බඩගාලා මඩේ යටයනවා නැවතත් අදිශ්ඨානය නොනැගිටින එරෙමින් ගිලෙමින් ජාතක ඇසුරු සිනමාපටයක දර්ශන කතාවත් මොවුන් ඔවුන්ගේම සුන්බුන්වලට හිරිකිත
