id,text
3844,මාලිමාවට ජය
3845,චමුදිත මලනොතලා රොන් ගන්නවා වගෙයි
3846,අපි බැලුවෙ දැන් ඊයෙ බැලුවත් අද බැලුවත් රෙකෝඩින්ග් නේ
3847,පොන්න චමුදිත
3848,චමුදිතයා සිල් අරන් වගේ
3849,හිරු සලකුණ සජිත් මළකුණක් බවත් පාවෙන චන්ද අනුර දෙසට හැරෙන් කියා කියනවා තැන්කූ හිරු
3850,ඔබතුමා සමග වැඩ කරපු කිසිකෙනෙක් කීවේ නැද්ද හම්බන්තොට වැඩිම මන්දපෝෂණ දරුවෝ ඉන්නෙ කියල ඔබතුමාගෙ ගෝලයෝ ද අර ඔබතුමා නිවාස ඇමතිකාලේ අහිංසක පුරවැසියෙක් නිවාසයක් හදා ගන්න ඉල්ලුම්කරාම මංත්රි ලිස්ට් එකට විතරයි ඒ ආදාරදෙන්නෙකියලා ඒ අහිංසකයෝආපසු එව්වෙදන්නෙ නැති නිසයි ඇහුවෙ උත්තරයක් දෙන්නකො
3851,දෙය්යනේ
3852,පොල් බූරුවෙක්ටනෙ මෙයාල දෙන්නේ
3853,හිනාවෙන්න ආවෙ අපි
3854,මාලිමාවට ජය වේවා
3855,අනික් නිවේදකයෝ පව් ඕයිඋන්ට ප්රශ්න අහන්නම නෑචමුදිත
3856,කෝ චමුදිත නැනේ චුට්ටක් වත් සිල් අරන් වත් ද
3857,මේක බැලුවනම් ජලනිත් සජිත්ට දෙන්නෑ
3858,ජය වේවා
3859,ලයිව් නෙවෙයි ද
3860,ලේ පිරිසිදු කර ගන්න ආවේ හිනාවෙලා
3861,මාලිමාවට ජය
3862,නියත ජනපති
3863,අයියො හිරු ටිවි ඔයලා මහ පජාතයිනෙ මොනද මේ ඇයි රෙකොඩින් දාන්නෙ අනුර අවෙ ලයිව්
3864,ක්රීඩාව දියුණුව
3865,ආතල් එකට බලන්නෙඅපි අනුරටමාලිමාවට
3866,මම අනුරට
3867,අදනම් චමුදිත ඔයත් සද්දවහන තරමට වැඩ්ඩෙක් බැහැලා තියෙන්නෙ අනේ චමුදිත පුතානෝ ගොඩදාන්න හදන තරම
3868,මෙය මුදල් ගෙවා ප්රචාරනය කරන ලද දැන්වීමකි
3869,අපි නොදන්න ලයිව් හිරු එකෙන් කරනවා කිව්ව නිසා බලන්න ආවේ
3870,මලිමාවට ජය
3871,කො අනිත් නිවෙදකයො දෙන්න අද කට්ටියගෙ සද්දෙ නැහැනෙ නෙ ඇයි බන් එහෙම
3872,රෙකෝඩින් එකෙත් හරියට උත්තර දීගන්න බැරි බබෙක් ජනාධිපති කලොත් රටට ආයෙත් විපාකපවිදින්න වෙයි මතකද ගෝඨාත් ඔයවගේම ලයිව් ප්රෝග්රෑම් වලට බයවුනා මේ හරකත් රට කන්න ඉල්ලන්නේ
3873,මේන් වැන්දා මේ මෝඩයාට කවුරු හරි චන්දේ දෙන්න් ඉන්නවනම් අනේ චන්දේ දාන්න යන්න එපා
3874,හෝදපු කක්කරෙදි වැලට දාපල්ලා අනුර දිනලා ඉවරයි
3875,කොහෙද යන්නෙ මල්ලෙ පොල්
3876,ගොං සජිතා පොබිලම් තමා තොගේ කටේ තියෙන්නෙ ගොං අලියා මාලිමාවට ජය
3877,විරිත්තිල්ල තමා ආතල්ම
3878,මාලිමාවට ජයවෙවා
3879,චමුදිතයා ප්රශ්ණ අහනවා
3880,අනුර කුමාරට දෙන්නෙත් නැ සජිත්ට දෙන්නෙත් නැ රනිල්ට දෙන්නෙත් නැ දින්නත් පැරදුනත් අපි නාමල් ට විතරයි ඒක කියන්න බයත් නැ
3881,ආධාර ආධාර ආධාර
3882,ඉඳන් කියන ටික ආතල්
3883,මාත් මාලිමාවට
3884,මාලිමාවට ජය වේවා
3885,අඩෝ සජියා අතල් හුත්තෝඒ පෑඩ් සජියා
3886,මේ වගේ එකෙක්ට රද දෙන්න අපිට ට්රැක් නෑ
3887,ආතල් එකක් ගන්න බලන්න ආවෙඅපි මාලිිමාවට
3888,කාලෙකින් හොද විහිළු වැඩසටහනක්
3889,පොහොට්ටුවෙ ඉදපු හොරු කල්ලියක් තමයි මෙයාගෙ එකේ ඉන්නෙ
3890,සජිත්ගේ කෙනෙක් හම්බ වුණා
3891,මාළිමාවට කොමෙන්ට් එකක් දාලා යන්න ආවේ
3892,උබ මරැ ජෙනර් ඒත් අනූර කූමාර දිසානායක සහොදරයා ට තරම් බූද්ධීයක් නෑහැ අනෙ පව් නෙදී ගෙදර ඉදපන් බන් ඉන්න තරම් හොරැටික වටකරගෙන උබ මෙ අනූර කුමාර දිසානායක සහොදරයා ව කොපී කලාට සම කරන්න ලොවෙත් බැහැ සජිත් උබට අනෙ චමූදීත උබත් පිගානකට රීලා කාපන් මෙවර හදවතින්ම අපි අනූර කූමාර සහොදරයා ට මෙවර හදවතින්ම අපෙ ජන්දය නියත ජනපති අනූර කූමාර දිසානායක සහොදරයා ට සජීත් උබෙබූද්ධීය ගැන සමස්ථ ජනතාව ම දැනගෙන ඉවරයි තොපිට රැවටූන යූගය අවසන් ඔව් ඉතින් පියානෝ ට තරැණ තරැනියන් මරපූ එකට පව් පටිසන් දූන්නනෙ මාතෘභූමියට ජයවෙවා අනාගත දරැ පරපුර ට ජයවෙවා මාලීමාවට ජයවෙවා මාලීමාවට ජයවෙවා මාලීමාවට ජයවෙවා මාලීමාවට ජයවෙවා මාලීමාවට ජයවෙවා මාලීමාවට ජයවෙවා මාලීමාවට ජයවෙවා නව පූනරැද යූගයකට රට අනූරට හදමූද රට එක මිටකට සූභ නැකතට රට අනූරට
3893,යකෝ ඒක
3894,පිටු හාර පන්සීයෙ පොත් කියව කියව ඉන්න නෙමෙයි පකෝ දැන් වෙලා තියෙන්නෙ මේ රට තොපි කෑවා හෙන හතම ගහන්න ඕන කුහක හැත්තදැන්වත් මේ රට ලස්සන කරපිටින් කයිවාරු පත්තර පිටු කොල කෑලි වැඩක් නෑ මම
3895,ආතල් එකට බලන්න ආවෙ හැබැයි බැලුවම තේරුනා මොහුව ජනාදිපති කල යුතුමයි මම අනුරට චන්දෙ දෙන්න ඉදියෙ ඒත් දැන් මගේ තීරනේ වෙනස් උනා
3896,සලකුනට මලකුන ඇවිත්
3897,මේ කාටවත් කතිර ගහන චන්ද යක් නොවෙයි මේ මහ පන්තියෙන් පොඩි පන්තිය ට බලය මාරුවෙන අවස්තාවක්
3898,ඔබට පියෙක් අහිමි උනා වගේ පියවර්න්ට දරුවෝ ඔබේ පියා මැරුවා පුතානොගේ ඔලුවට එක මතක නැද්ද
3899,කෝ යකෝ මෙක ලයිව් නෙවෙයිනේ මු බයද ලයිව් එන්න සලකුන කියන්නේ ලයිව් ප්රෝග්රෑම් එකක්නේ
3900,කොච්චර කීවත් සජිත්ට කරන මෝඩයෝ ටිකක ඉන්නවා ඒ නිසා ඒ චන්ද ට්ක දැනුවත් කිරීම මගින් හරවාගන්න කරන්න පුළුවන් හැමෝම නොපෙනුනාට ලොකු තරගයක් තියේ
3901,මල මිනියකට පන දෙන්න දගලන බුතයො දෙනා
3902,චමුදිතයා අබින් කාලා මොන්ටිසොරි ප්රස්න අසයිමොන්ටි සොරි ගුරුවරයකුට වත් නුසුදුසු මොල විකරයෙක් උත්තර සපයයි
3903,ස්තුතියි සළකුනට මළකුනක් ගෙන්නුවට අයියෝ සමුදිත තව්සෙත් කඩේ යන්නෙ මේ භාණ්ඩෙට කියල මතක් වෙද්දි ආතල් කෝටියයි
3904,න් පස්සේ අයපාරක් කොටහලු මගුලක්
3905,මාලිමාවට ජයවේවා
3906,මම බලන්න ආවේ වැඩි නිසා බලද්දි ආතල් ගන්න ඇවිත් තියෙන්නෙ
3907,මෝඩ හාරකා
3908,සාමාන්ය දැනුම්වත් මූට නෑමූ ජනාධිපති වෙන්න තියා කාණුවක් අතු ගාන්න වත් සුදුසු නෑරටේ කිසිම ක්ෂේත්රයක් පිළිබඳ අල්පමාත්රයක දැනුමක් නෑ හිරු මාධ්ය ජාලයට ස්තුතියි ජන්දෙට කලින් මේ බූරුවා ගෙ රෙදි ගැලෙව්වට
3909,චමුදිත රෙදි ඉල්ලේ බලපල්ලා අපේ සටන වැඩ සටහන ලදරැවෙක් ගෙනල්ලා ප්රශ්න යට උත්තර නෑ නේද ඔබලා උත්තරත් දීලා යවපල්ලා අනේ පව්
3910,අනුර නම් නෙවෙයි මේ ඉන්නේ හැබැයි සජිත් නම් මෝඩයා
3911,ඔයත් මේ වගේද
3912,මේකෙන් වැඩි හරියක් බලන්නෙ මාලිමාවෙ එවුන්
3913,සජබෙ කැම්පේන් එක මීට වඩා හොදට කරන්න තිබ්බා මේ මෝඩයගෙ කට වහලා තිබ්බනම් කට ඇරියොත් හානවා අඩුම කලින් රෙකෝඩ් කරලා ස්ක්රිප්ට් එක්කට කරලත් මේ වැඩසටහනෙනුත් සෑහෙන ඡන්ද ගානක් කඩාගත්තා
3914,ආතල් ඕයි
3915,අම්මො මොන්ගල් හිනාව මුගෙ මුනෙ
3916,මුන්ට හිගන්නො මෝඩයො බේබද්දො සම්පතක් ඒ නිසා ඒ කාඩරෙක වැඩිකරන්න මෙයාට සිදුවෙනව
3917,අම්මගෙ රෙද්ද මූට රට ගොඩගන්න හිතන්නවත් එපා මේකා පිස්සෙක්
3918,අනුරට දෙන්න හිත හදාගන්නම බැරි එකෙක් ඉන්නවනම් බත්තරමුල්ලෙ සීලරතනට දීලා වරෙන් ප්ලීස්
3919,අන්නේකයි
3920,සහතික ඇත්ත
3921,සිරාම කතාව
3922,අම්මෝ චමුජිත හීලෑ බලු
3923,මේකා හොදයි පිස්සන් කොටුවට යවන්න
3924,ඇත්තටම මෙ මනුස්සයා පවූ මං කියන්නෙ මෙ මනුස්සයට ජනාධිපති වගෙ බරපතල තනතුරක් බාරදෙන්න එපා පවුනෙ
3925,අම්මෝ අම්මෝ
3926,කෝ අපේ මාලිමාවෙ එක එකක් දාගෙන යන්න
3927,අගමැතිවරයා සජිත්
3928,රටජාතිය ගැන හිතන සහ මේ වැඩ සටහන කල චමුදිතබානුක කලිදුගෙ එහෙමත් හිතේ ඇති මෙයා ජනාදිපති උනොත් අපේ දරුවන්ගේ අනාගතේ කොතනටද යන්නේ කියන එක ආත්මාර්ථකාමී නම් එහෙම හිතෙන් නැහැ
3929,සජිත්ට චන්දේ දෙන්න හිටියේදැන්නම් කොහොමත් දෙන්නෑඅනුරට දෙනවා සිරාවටම
3930,ගුවන් යානා බීතිකාවක් තියෙනවා නේද පව්
3931,තිබුනු ඡන්ද ටිකත් නෑ මේකෙන් පස්සෙ
3932,අම්මෝ මොනවද මේ ඉන්ග්රීසී කෑලිත් දාල කියවන්නෙ
3933,සජිත් ට කැමති අය කෝ
3934,චමුදිතගෙ මාර හික්මීමක්නෙ තියෙන්නෙ වෙන කවුරුහරි ආවනම් මරන් කන්න හදනවා
3935,ආතල් නම් සජිත්
3936,පව් කියලත් හිතෙනවා මොනා උනත් අමු ගවයා ඈ
3937,වතුර උගුරක් ජනතාවගෙන් ගත්තේ නැතිවුනාට අම්මව බලා ගන්න වියදම් කරන්නේ ජනතාවනේ මැතිතමෝ ස්තුතියිඉංග්රීසි වචන ටිකක් ඉගෙන ගත්තා
3938,ලොකුවට හිතන්නෙපාඅනිත් පැත්තෙ වේදිකාවෙ ඇල්වතුර වීදුරුවක්වත් අපිට එපා කීව එක නිකං මතක් වෙලා ඔය මනුස්සයා ඕක කීවෙ
3939,සජිත්ට ගරහන උන් ජාතකයක් නැති අමනයෝ
3940,අපි නම් සජිත්ට ගැනුවෙ නැ බන් උබ ගැහුවද පව් බන් ඔය වයසක් මනුස්සය ගහන්න එපා ගුද සන්සර්ගය කියන්නෙ ඉතාම බයානක දෙයක් ඔය දේ හින්ද ඔය මනුස්සය්ගෙ ජීවිතේ උනත් නැති වෙන්න පුලුවන්
3941,හොර සල්ලි දීලා හොර වීව්ස් ගත්තට සල්ලි දීල ඡන්ද ගන්න බෑ බුරු සජිත් තොටයි ගෑනිටයි රෙදි අකුලන් හිරේ යන්න තමයි වෙන්නෙආ තොගෙ නංගිවත් එක්ක පලයන්යනකොට උබේ අර කාලකන්නි නාකි පඩංගුව මහලු නිවාසෙකට දාගෙන පලයන්පාලු ගෙයි වලං බිඳින්න ආපු ගොනා
3942,සජිත් ඔබට ජයවේවා
3943,මෙම වැඩසටහන සජීවී නොවන නිසා කලින් සැලසුම් කල මුදල් ගෙවා ප්රචාරණය කරන දැන්වීමක් සේ මට හැඟේ
3944,එක එකක්
3945,අඩේ ලයිව් නෙවෙයි නේද විලි ලැජ්ජාවක් නැද්ද බොලව් ඉස්සර වෙලා වැඩ සටහන තියලා පස්සේ නාලිකාවේ දානවා නේද ඔහොම එකෙක් ද ජනාධිපති යෙක් වෙන්නේ රටට දෙයියන්ගෙම සරනයි
3946,පණ්ඩිතයෝ උන්ට කඩේ යන උන් ඊට එහා
3947,තනියම වැඩ නේ
3948,වදින්නම් මගේ රටට මේ වගේ අමනයෙක්ව නම් ගේන්න එපා බං මට ශුවර් නැත්තේ වතුකරේ උන් ටිකයී අරක්කූකාලටයි බත්පැකට් එකටයී මුගෙන් පිනට හැමදේම බලාපොරොත්තුවෙන හරක් ටික තමයී මූව නම් විපක්ෂෙක නායකයෙක්ටවත් සුදුසූ නෑ බං සොරී සොරී පන්තිනායකකමකටවත් මූව සුදුසූනෑ
3949,හොඳෛ හොරා පොලිස් කරන්ට
3950,සරල ප්රශ්න චමුදිත පොඩි එකෙක්ගෙන් ප්රශ්න අහනව වගේ
3951,සරල ප්රශ්න බැරෑරුම් කරල පෙන්නන චමුදිත
3952,කඩේයන උන්ට මොලේ අමාරුයි
3953,අඩෝ මෙ උබ ඇය් බන් කමෙන්ට් කිපයක්ම දාන්නෙ එහෙම කරන්න එපා අනිත් මිනිස්සුන්ටත් කමෙට් කරන්න ඉඩ දෙන්න එකම දේකට වහල් වෙන්න එපා මොලේ ඇතුලෙ සිද්ද වෙන නියුරෝන වල අවපිඩන තත්වයක් හින්ද තමය් ඔය වගේ මනසික තත්ව ඇති වෙන්නෙ හැම තිස්සෙම මෙ වගෙ දේවල් කරන්න හිතෙනවනම් කරුනාකරල මනසික වෙද්යවරයෙක් හමුවෙන්න මොකද ඔක මොලේ අබ්යන්තර රොගයක් අස්ති වර්දනයක් පිලිකාවක් උනත් ඇති වෙන්න පුලුවන් තරම් දරුනු මානසික අවපීඩන තත්වයක්
3954,ජෝක් ෆිල්ම් එකක් බලන්න හැදුවා මට හිතුන මේක හොදයි කියල
3955,ජයවේවා
3956,සජිත්ට පුම්ක දෙන එකෙක්ගෙන් ආතල් එකක් ගන්න මේක බලන්න ආවෙ යකො එකෙක් නැ නෙ හොයාගන්න අපෙ එවුන් විතරයි
3957,මහදැනමුත්තා පොත අරන් ඇවිත් ඉස්සෙල්ලම චමුදිතයගෙ බෙල්ල කපනව ඊට පස්සෙ මුට්ටිය බිදල දෙරනෙන් ඔලුව අහකට ගන්නව රටට කරන්නෙත් ඒකමයි
3958,මේක බහුතරයක් බලල තියෙන්නේ මාලිමාව
3959,ආකල් හැබැයි
3960,මාධ්ය සාකච්ඡාවක මුලින්ම දැක්ක අය මේ පැත්තට ලයිකක්
3961,සජියා බයවෙලා ඉන්නේ
3962,ට දීපු උත්තරේ අස්සේ නෙමෙයි මෙහෙම පෙන්න තියෙන්න ඕනේ නිසා දාන්නේ හරි හරි අපි ගෝඨාභය එක ඔයා හරි උගතා බුද්ධිමතා නැණවතා දක්ෂයා හිරු සලකුණ මෙයිට කලින් තිබුණු ඕනෑම් සාකච්චාවක් අරගන බලන්න එකේ නම පටන් අරගෙන තියෙන්නේ කියලා ඒ වැඩසටහන කරනවා කියලා තමයි කරන්නේ ඒක තමයි එක කරනවා කියන එක උළුප්පලා පෙන්නන්න තමයි සාකච්චාව අතරමැද්දේ පොඩ්ඩක් ඉන්න අපි වෙලාව බලලා එමු කියලා නවත්තන්නේ එහෙමනම් වෙනි එකේදී වචනේ හැලුනේ ඇයි අන්න එකයි මම ගැහුවේ කොයි වෙලාවකවත් හිරු පටන්ගන්නකොට හදිස්සියේ කියනවද සියල්ලට පහලින් කිසිවක් නොදකිමින් කියලා එහෙම වෙනස් කරන්න පුලුවන්ද එහෙම කිව්වොත් පහුවදාම නිවේදකයා ගෙදර දැන් අයින් කලේ ඇයි කියලා උත්තරයක් තියෙනවද හොර පොල් කඩන්න ගහට නැග්ග එකා කිව්වලු ගහ උඩ තණකොළ තියෙනවද බලන්න නැග්ගා කියලා මේවා ඉතින් ඒවගේ උත්තර තමයි
3963,අද එකෙක් කැන්වසින් ඇවිත් කියනවා රටට ආදරයක් තියේනම් සජිත්ට ගහන්නලු පොල්ලකින්ද ගහන්න ඕනි කියලා ඇහුවා ආපු එකාටත් හිනා
3964,මිනිස්සුන්ට තේරෙන්න ඕනේ ලස්සනට තේරුම් කරන හැටි අනිත් අයව විවේචනය කරන්නේ නැති හැටි
3965,හිරු කඩේ ගිහින් අරන් එන්න හදන නායකය
3966,හොදට බලන්න නිවේදකයාගෙ ඔරලෝසුවෙ තියෙන වෙලාව ඒකෙ තියෙන්නෙ එක වෙලාවක් ඒ වුනාට අපිට එකේ මේක පෙන්නුවෙ ට මාර තමා මේවා හිතුවද රටේ මිනිස්සු ගොන්නු කියල
3967,ඉන්න මරික්කාර් රනිල් හම්බවෙලා කියනවා මගේ අත්සන් කරන්න කියලා මරු නරි නාටක තියෙන්නේ
3968,රටේ මිනිසුන් මීහරකා නෙවෙයි සජිත්ට ජන්දෙ දෙන්නෙ නෑ නෑ මයි
3969,ආතල් එකට
3970,මගේ පියා සහ මම
3971,අන්දරේගෙ කතාව අහන්න හිතුන මටත්
3972,ඇත්තමයි මෙයාගෙ වැඩසටහනක් බලන්න හරිම ආසාවෙන් හිටියේ චන්දෙනම් දෙන්නෙ මාලිමාවට
3973,සිරසේ සටන වැඩසටහනට මේ මනුස්සයාව ගෙන්නුවානම් හරි
3974,චමුදිත කරන්නෙත් එකක් එයාට බයින්න එපා
3975,සජිත්ට දෙන එකෙක් ඉන්නවනම් කනට දෙකක් ගහලා මේක පෙන්නන්න ඕන
3976,චමුදිත ඇයි සජිත් වගේ කතාකරන්නෙ අද මීයා වගේ සද්ද නෑ
3977,චමුදිතගේ සද්දේ නෑනේ අෆ්ෆා මේකේ
3978,දිනන සජිත්
3979,සජිත් හහූ
3980,මූ පිස්සෙක්
3981,නින්ද යන නිසා අවේ බලලා යන්න කොමඩ් ටිකක්
3982,අහන්නෙ එකක්කියන්නෙ තව එකක්
3983,ප්රශ්න වලට උත්තර දෙන්න බැරි එකෙක් රටක් බාරගන්නෙ කොහොමදමූ දින්නොත් ආයෙ ලන්කාවෙ ඉන්නෙත් නැ
3984,හරිම උර්තල් චමු අපරාදේ ගොනා ගෙනාවේ කාලේ නාස්ති කරන්න ඔයාම අහල උත්තරෙත් ඔයාම දෙනවනේ බස් එකේ පොත් විකුණන එකෙක් වගෙයි
3985,මේකෙ සජිත්ට කමෙන්ට් කරපු එකෙක් හොයල දෙන එකෙකුට තෑග්ගක් දෙනව
3986,බුරු සජිත්
3987,අන්තිම වචන ටික නම් ගැම්මක් තමයි
3988,චමුදිත උත්තරේ දීලා වගේ ප්රශ්න අහනවා පුතාණෝ කිසිම හරයක් නැතිව මහප්රාණ වචන හලනවා ෆන් එකට බලන්න හොඳයි ගිය සතියෙ ආපු සිරසෙ සටනයි ඊයෙ දෙරණ යි එක්ක සසඳලා බලද්දින් මේක පෙර පාසැල් වැඩක් චමුදිත අපරාදෙ අනිත් දෙන්නා එක්කන් ආවෙ උන් අහපු ප්රශ්න දෙකත් උඹටම අහන්න තිබුණා මාලිමාවට ජය
3989,මුගෙ ගොන් කතා අහන්න ආවෙ නිකන් හිතන්න එපා වැඩි උනාම මුගෙම උන් කියලා අපි අනුරට
3990,මුට පිස්සු යකෝ
3991,චාලි චැප්ලීන්ගෙ ෆිල්ම් එක බලන්න ආපු අයට වඩේ ප්ලේන්ටි ගෙනාවා
3992,මොනවද බං මේ මූ කියන්නෙ මෙන්න සජිත්ගෙ ඇත්ත තත්වෙ හරි යන්න හරි වරදින්න හරි මාලි මාවට දෙන්න අනිවා
3993,අනිවාරෙන් සහෝදරයා
3994,කමෙන්ට් දාන කාරයන්ගේ වැඩේ විවේචනය කිරීම පමණයි
3995,තනියම ගේම ගහනවා නේ
3996,සඡින්සඡින්
3997,මාලිමාවට ජය වේවා
3998,ඇත්තටම නැති ඵකක් දැක්කද සලකුන ඉතිහාසයේ පලමු ලයිව් නැති ලයිව් ෂෝ ඵක සජිය අවසන් මාලිමාවට ජය
3999,මිනිහ අනුරගේ කතා සෑහෙනට බලල තියෙනවා
4000,ඉංග්රීසි වචන දෙක තුනක් දැම්මම බුද්ධිමත්බව පේනවා කියල හිතන සජී
4001,ආතල් එකක් බලන්න ආපු සෙට් එක කෝ
4002,යාල කැලයේ තමයි මේදා සැරේත් විකල්ප නැත රනිල්ට ජය
4003,මෙයාට මෙතන නෑදෑ ගෙදරක ආවා වගේ ඇති
4004,දැන් ඔයාගෙ ඉන්න ටීම් එකෙ ඉන්න හොරුත් එක්ක දූශනය තුරන් කරන්න පුලුවන් ද
4005,මෝඩයන්ට මේ දේ තේරුම්ගන්න බෑ හොද වැඩ සටහනක් මේක සෑහෙන්න වටිනවා
4006,ඔවු පෙශර් එහෙම අඩු වෙනවා මේක බැලුවාම පැයකට වඩා එකද්ගට හිනා උනා නේ
4007,අනුර කුමාර තමයි ජනපති විය යුත්තේ මේ වැඩ සටහන සජීවී වුනා නම් මරු
4008,මේ වැඩ සටහනින් දැන ගත්තා සජිත්ගේ නොහැකියාව
4009,චමුදිත ලැජ්ජයි යකෝ ලැජ්ජයි
4010,සජබෙ එකක් හෙව්ව එක ඉවරවෙනකනුත් හොයාගන්න බෑමාලිමාවට ජය
4011,කතාකරගතිපු ඒවා මූනට අහගෙන ගන්න ආතල් එක වෙනම එකක්
4012,පෝය දවසේ ආතල් එකට මේක බැලුවේ මූට කරන මිනිස්සු ගැන හිතාගන්න බෑ මේ කතා කරන විදිය දැක්කම අපි අනුරට
4013,අනුර කියන්නෙ මොකෙද්ද බං ඌ මේ පාර කරන්නෙ ජනතාවගෙන් සල්ලි අරන් පච හළ හලා යන එකනෙ
4014,අමෝ අමෝ මෙන්න ප්රේමදාසගෙ ජංගියෙ ගෑවිච්ච ශුක්රානුවක්
4015,මං හිතන්නෙ මේක බලපු හැම එකාම මේක බලලා තියෙන්නෙ ආතල් එකට
4016,හරි අපි රැවටුනා
4017,මාලිමාවට ජය
4018,චමුදිතගේ ආරක්ෂාවට ද බන් දෙපැත්තේ උන් දෙන්නා ඉන්නේ පිස්තෝල එහෙම ඇති නේද
4019,හොරැ අල්ලනවානන් හොර සල්ලි අච්චු ගහලා අහුවුන ඔයාගේ නංගිව බේර ගත්ත රාජපක්ෂව අතරින්න නැත්නම් හරිනෑනේ
4020,මූට ඡන්දෙ දෙන්න තිබ්බා මූයි ඡලනියි විතරක් ඡන්දෙ ඉල්ලුවානම්
4021,මේ ආතල් එකට
4022,ආතල් එකට බැලුවේ අපි අනුරට
4023,මේකෙන් පස්සේ සජියගේ තිබ්බ චන්දත් ඉවරයි
4024,අනුර වගේනම් නෙමෙයි ඔය දැන් එන්නෙ අනුරගේ ජඩ වැඩ
4025,ලංකාවට සුදුසුම ජනාධිපතිතුමා සජීත් ප්රේමදාස මහතා පමනමයි
4026,සජිත්ගෙයි හිරු එකෙයි ආතල් බලන්න ආපු අය මේ කොනට
4027,මත් අද වෙනකම් මාලිමාවට නෙවෙයි කියල හිතන් ඉදියෙ එත් අද තිරනෙ කරා මාලිමාවට දෙන්න
4028,නිවාස ඇමති කාලෙ ඡන්දෙට වැඩ කරපු උන් පුරවලා උන් වාඩිවෙලා ඉදලා තියෙන්නෙත් එලියෙ පුටුවල මූගෙ වීඩියෝ එකේම මූ කියනවා උස නම් සිකියුරිටි මිටි නම් කම්කරැ කියපු එකා දැන් දෙන ටෝක්ස් මූ ඡනාධිපති උනා කියන්නේ අන්දරේට පණ ආවා වගේ තමයි
4029,මොඩයා ඊයා
4030,චමුදිතගේ හික්මීම අම්මෝ වැඩියෙන් ප්රශ්න ඇහුවොත් හිරු එකෙන් අයින් කරනවා කියල බය කරලා
4031,චමුදිත වෙනද පිස්සෙක් වගේ අද නිකන් දසසිල් මාතාවක් වගේ කතාකරන්නෙ පුදුම වෙනසක්කඩේ ගිහින් මට පේන්නෙවෙනද පිස්සු බල් ටිකක් වගේ
4032,රස්සාව කියලා ඔහොමත් බාල්දුවීමක්ඊයා චමුදිතප්රශ්න සජිත් අහලා උත්තර චමුදිතට දෙන්න තිබ්බෙ
4033,ඉදලා ඉදලා ආපු පලවෙනි වැඩසටහනම හෑවා නේද සජිත් මහත්තයා
4034,සජිවී නෙවෙයි එතනත් බොරැවට
4035,කමෙන්ට් ටිකනම් මරු අනේ ඔක්කොම අනුරට
4036,චමුදිත හරි විනීතයි අද
4037,හිරු එක මහ කැත වැඩක් කරේ අවසාන මොහොතේ සජිත්ට
4038,ආය ඉතින් අමු ගවය ඈ
4039,යකෝ ලයිව් යකෝ දඩෝරියා වගේ හිටපු කමුදිතයි ඌ වටේ හින්න තොරතෝන්චියක් නැතුව බුරන පොමනේරියන්ස්ලයි පන්දාහෙ කොල උගුරෙ හිරවෙලා වගේ මීක් නැහැ
4040,කොමෙන්ට් බලලා සැපක් ගත්ත මන්
4041,චමුදිතව පොඩ්ඩක් හිර කරලා වගේ නේද හරි පරිස්සමෙන් ප්රශ්න අහන්නෙ
4042,අපි මාලිමාවට
4043,සැර ආතල් වැඩේ මේක බැලුවේ නැද්ද
4044,ආතල් යකූ
4045,ජනාධිපති
4046,අරක්කු සජියා
4047,කම්මැලි කමට අහන්න ආපු මම හැබැයි හිනා යනවා මේක අහද්දි
4048,අපි නොදන්න
4049,මේක බලපු ගොඩක් දෙනා මාලිමාවට දෙන්න තීරනය කලාලු
4050,චමුදිත සිල් අරන්ද යකෝ
4051,මූ කියන සමහර දේවල් නිකන් අර අපි ඉස්කෝ්ලේ කාලේ පන්තියේ පළවෙනියාගෙන් කරලා විභාග ලියනවා වගේ කියන දේවල්ම ටිකක් වෙනස් කරලා කියනවා මුලදි වගේ නෙවෙයි
4052,ඩිරෙක් ආතල් ගන්න බලන මාලිමාවෙ අපි
4053,කේන්තිය යන්නේ නැතුව ලස්සනට කථා කරන හැටි බලන්න
4054,විතර චන්ඩෙ තිබුණේ අද අඩු කරගත්තේය
4055,චමුදිත කො අර හැකර කැට
4056,පොත තමයි පොත
4057,ජය වේවා
4058,ඔබතුමිට සහ රටට
4059,මාත් ආතල් එකට බලන්නේ මගේ කරන්න එපා
4060,කැසිනො සල්ලි නෙ
4061,පන්ති නායකවත් දෙන්න වටින්නෑ
4062,පහලට පහලට කමෙන්ට්ස් බලලත් තාම සජියට හොද කියපු කමෙන්ටෙක්ක් හම්බුන්නැති නිසා පෝය දවසෙ බොරුවට දුකෙන් ඉන්න මම
4063,යකෝ එක එකාගෙන් ඉල්ලගෙන හැමදාම රට දුවන්න බෑ බං ඒක උඹ වගේ මොළේ කලඳක් නැති එකෙක්ට තේරුන් නැති උනාට එක වසරේ පොඩි එකාටත් තේරෙනවා හැමදාම ණයට ඉල්ලගෙන නැත්තං ආධාර ඉල්ලගෙන මේක කරන්න බෑ රටේ හරියට ප්ලෑන් එකක් තියෙන්න ඕනේ රට ඇතුලෙ සල්ලි හදලා මේක කරගෙන යන්න තාම තේරුම් ගන්න බැරි උඹට කඩේ යන එවුන්ට උඹ පිස්සෙක් කියලා තේරුම් ගන්න බැරි ඒක
4064,අම්මෝ පොත් පිංච
