id,text
131,කෙලවෙනව එතරම්ම කැමැතේයි අමාරිස් අය්යා ව ගිහිං ච මූදිත ලබන අවුරුද්දේ හිරේ සලකුනට මලකුණක් ගෙනල්ලඅප්පිරියයි නායකයො වුණයි කියන්න කඩන්න උඹලගෙ
132,රෑකඩ අම්බලන්ගොඩත් මූය ඇවිල්ල නැතැයි ඵකෙන් ගෙම්බො චූන් පුස් මාද්යට ඕයී පොලොන්නරුවේ මරාලෙට ගූගහන්ඩ ගොබිලන්ව නාලිකාව දැන්ම ඇතුළු ගෙනත් රඟ
133,දක්වන වැඩසටහනක් නාලිකාවක් කොටින්ම විසින් වමට අබරලා චූ දකුණට බංමෙච්චර මඩවන්න බොලල්ලා කාලෙකින් සළකුණ කොමඩියක්ගිරාමයත් ඇණ ගත්තාචමුදිදත් අහ ගත්තාමරු මලකුනක්
134,මරැ ඩයල් මරියකඩේ පච්ච සිරාලා කොච්චි ඇලාල පොට්ට නවුෆර්ල බැහැල වගේනෙ හිට ගිහිල්ලා නිලධාරි රාජකාරි පහරහැරලා පත්කල දඩුවන් අරටක් මෙක
135,එලඑල සභාපතිතුමා කුමන්තුණකාරයෝ ආමන්ත්රණය කෙරුවා නං නාම ප්රහාර බලාපල්ලා පහ මුත්රා මරැකතාව අංගොඩ පිස්සො පර බල්ලා ගෝටාට ප්රහාරයට කපපු ගෝටායි
136,වග කිව මීගමුවට නාලිකාවල පෙන්නන සන්සාරෙ දුක පුරුදු හදනව දකිද්දි මතක් වෙන්නෙම සින්දුව පුකම ඉබලා තවම සතුට ලබලා එකනමි ඇත්තනේද
137,මඩෙිදමලා වැඩක්නැහැනේද සරත්ට එහානේද සභාපතිතුමනි නිසානේ ඒවගේ පකෂය ශුි ලංකා නැත්තටම නැතිකරලා යුඇන්පියට පොටිටුවට සමිබන්දකරන්න හදන්නේ හදන්නෙ පොන්සේක මහතා වැදල
138,නැගිටලා පලයන් ආවම බලා ගන්නම් චමූදිත ඔහොමකරන්නළුපා පචකරනවකියල කරනවද හිනාවෙලා බඩත් කොරවූනා ජනබලවේගය හැර විසදුමක් සංග්රහයට ආප්ප තියපු ටීවී ප්රණාමය
139,මූවත් මරි මෝල් නූගත් මිනිහෙක්ගෙන් බලපොරොත්තු විනාශෙට ග්රමසෙවකයා ඉහලින්ම වගකිඅයන්න ඔනේ යකෝරටේ යුධපෙරමුණට ඉදිරි වලල්ලේ කඳවුරක දිවා මුරයක් රාත්රි අනිකුත්
140,සෙබළුන් ක්රියාන්විත සහභාගි ආරක්ෂිත ස්ථානයක හිදිමින් දෙමින් ක්රියාත්මක යුද කාර්යභාරයමූ කාලකණ්ණියෙක් අවාසනාවකට ඉන්නේ ජනාධිපතිඅමාත්ය මණ්ඩලයේ බැලුවම මුන්ගෙ වෙනස ඇඳන් ඇඳුම්
141,මහින්ද නීතියත් දෙනාට තේරෙන්නෙත් එකපාර බුරනවා මලකුණ නැහැලු මල්ලි ඉල්ලා ගනින්කෝ රටේම මිනිසුන්ගේ ටිකට කෙළින්නේ ත්රස්තවාදීන්ට දිපු බල්ලට දමපු බයිලා
142,වුනුත් මන්ද බුද්ධිකයි හදවත් කටු ඉබුලේ එකෙන් උං කාලකන්නියා රණවිරුවෙක් උනාම හිනාවෙනවා අර්බුද වද ඉන්නකෝ එහාලු තිරැපති පවුලෙ මවුන්ට් එලිසබත්
143,පොලිස් මාරයි බුරැවා ගැසට් හදන් කිව්වලු කොහෙන්ද හොයා කියනිනලු කුමන්ත්රන නාමල් කුමාර කුමන්ත්රනය ජනපතියෙක් ඇරල පුලුවන්ද වාසුදේවයෙක් නෙදකිං ගස් කවර
144,කතාද මෙතරම් ගුනමකු සංග්රහය එලකිරි නේහර්දේයා කවරුහරි අල්ලගෙන කරනවාරටට ආදරේට නෙවි බඩට වතාවේ සුපිරියක් නහරයක් ගහලා යයි වෙනි ආණ්ඩුක්රම ව්යවස්ථා
145,සංශෝධනයට ඇතුලක් කරතිබුණු පක්ෂමාරු කිරීමේදී මංත්රීධූරය අහිමිකලහැකි වගන්තිය ඉවත්කලේ ජවිපෙ පක්ෂයකම එකඟතාවය ඇතිවබලයරැක ගැනීම සඳහා ඔයබොරුව ඔයවිදියටම කරණව ඔයගොල්ලො හරකත්
146,ජනධිපතිකම කලානෙ ගම්බෙකූගෙන් ඹයිට කරණ්නමබෑ තමයිපැරදුනානම් අඩිහයක් යට වැලලෙන්න කිව්වකෙනා නේමේ පැරදුනානම් වලලන්න කෙනානේ ව්යවස්තාවත් නොසලකා හැරලරනිල් බැහැකියල මෙයාදිනවන්න මහන්සි
147,වැඩකල මරාපු කෙනාට අධිකරණයෙන් මරණ දණ්ඩනය ලැබුණු ප්රේමලාල් ජයසේකරට සමාවදීල නිදහස්කල කෙනානේමේකිසිම ලෙසකින් කලහැකිකෙනෙක් වෙයා පිට්ටනියක් ගත්තනම් වෙනත් රටකින් එකපිලේ
148,පිලේ බලවේගයඔයකවුරුත් කල්දාගෙන බෙදාහදාගෙන රටකන්නමොනව කිව්වත් කලත් මෙදා ඔයකවුරුත් කපෝතියි නොදකිං අමන මුසල කාලකණ්ණි මිනිමරැවා චමුදිතටත් වැඩේඅනුර කච කචේ බලපු
149,දහම් අක්කේ ඔයාලගේ තාත්තාට ඔල්මාද ගතිය නිතියක් පිස්සන් කෙරූ වනේ ගං මුදියන්සෙලාගේ පාල දකිද්දී තිස්සේ ගොන්නොන්ට චන්දේ කෙලවිච්ච සාධාරණයි කරුම
150,ගෙවමු පොලොවෙන් උපන් ගොබ්බයා හූටං මලකුණට හරියන මෑන් ඌටම පල ගුණ කාගන්නව ඉන්නවනෙ පාර්ලිමේන්තුවෙ අපතයෝ කිවිවත් මොකක්ද නොද රෑකඩයා බදාගෙන
151,කොර දැනුම් නොදෙන්නෙ බූරැවම නොසැලකිල්ල නොදන්නාකම හි රෙජී නැගිට්ටවන්න යෝ කෙලෙහිගුන චමූ නරිලා එලවලා මයිනා චමුත් නාට්ටියක් ලෝහී කුනු තකතීරැ
152,තක්කඩියෝ දෑහට දකින්නත් අප්පිරියයි කෙහෙල්මලක්ද මන්දා බූරැවන්ට ජනපතිතුමනි ගගා අමතන්නෙ කෙලින්ම ලොක්කගෙ ඒකකයේ බූරුවා නෙත් අට පාස් වාගෙ තනතුරට පත්කරපක්ෂ
153,නායකත්වයට දුක්විඳිනවඕයාලට නොදීම සතුටක් ජරාම සන්වාදයක් වසමක් කෙනෙක්ටරටක් ඔප්පු පකිශිකයින් ගෙලෙහි රත්රන් ලද කෙළෙහිගුන නොදත් අවස්තාවාදි උඩගුතණ්හාදික කටුස්සෙකි ලජ්ජාවක් බූවල්ලෙන්
154,තබන්න මෙහේමවත් අපාදුක පතන්නනිවන්සුවය පතන්නෙ මේවගෙ ම්මිනිමාරුවටද් පව්කාරයින්ට නිවන්සුවයපතන්නේ ම්ංයන්නෙ අපයට දවසක වයි මහත්තවයි ගෙන්නන්නේ නැත්ද හිනාවෙන්න තාත්ත පිස්සා ඔහුට
155,කමදුන්අයට පලමුවෙන් පලදෙන්නඔිනා මගහරින්නමයි යන්නෙ කතෝලික කලාට දෙවියවහන්නේ එයාලට පිලිතුරැ දෙයි බලාගෙන ඉමු මුසලයන්ව චැනල් මුන්ව දැක්කත් එකවත් බලන්නේ දැකල
156,දානකන් වීඩියෝව තිබ්බේ දිව දෙකේ එකෙ නිවාඩුව බලලයි දුවගෙන ආවෙ රජවාසල කවටයාගෙ සුයි අතෙ මාට්ටු පච ටිකයි හිතයිබඩයි ලෙයි සුද්ද
157,පැස් ඔයාට සම්බන්ධව මොනා ඔබෙ ගොනාව තඩියව ගත්තනෙ තනිකරම නොදෝකිං ගදයා හිටන්ගෙ මොකෙක් හොඳයි ඉඳල හිටල කාලා මෛත්රි ලෝක කපටියෙක්
158,දියබරියා නායකය විධියට පිලිඅරන් හිතන් ගොන්නු සත්තු කොටසක් ඉරිදා වුනාට ඥාතීන් මිත්රාදීන් අයසට පත්වුන අපරාධය අපක්ෂපාතී පරීක්ෂණයක් ගෙවන ඇනස්ලිලා අඩුව
159,මකා දැමූ පිරිසට ප්රනාමය ලැබුනමද කොහෙද සුපිරියට මත්ක් වෙනකොට අවිල්ලා යන්වා මොකද්ද කාලකන්නියෙක් තාමත් පවු විනාසෙට මුලින්ම වගකියන්න සක්කිලිය හොදම
160,මෙහෙයවන මාධ්යවේදීන්ගේ මාළු කඩේක ස්වරුපයෙන් තොර වූයේ සටහන සාර් ථකය මුයි අයියා මුලු පවුලම රටවල කෙලෙවිලා පිස්සොත් මාසෙට ගානෙ සිරීව
161,ගෙන්නනවකො ඔලුව විකාර වෙලෙ පණ හුටන් හුට්ටපටන් කරාන්න ගාන්නේ කරන්නවත් බැරිද අනික ඕවා තියෙනවලු ඔව් වෙජ එවා තිබ්බත් මේකත් එ
162,ලිස්ට් උඩම උඹලට හද හිටපම් මිනිස්සුන්ව අගාදෙන් මළ කුණ හිටන්ට සිද්දවෙලා යටහත්ව පහත්ව ඕනෑ මීලඟ චන්දෙදි ඉතුරුවෙලා තමුන්ට දමාගන්න නොහිටියොත්
163,වලක්වා නොගැනීමේ චෝදනාවට උසාවියට දයාසිරි ඉල්ලුවම ලැබෙන අඩුවෙන වලක්වන්න දැම්මෙ ඩාලි ගිනිගන්නවා එකනම් ගිනි නිවන තියෙන්නෙත් පාරෙනෙ මහබොරුකාරයා කබරා ටික්
164,ටොක් හොයන් නැ මගේ බලන්නෙම ගොබ්බයගෙ මොක මෙදාපාර පිං පිරිසිදු වරදකුත් වෙලාත් නොසැලකිල්ලට දඩයක් ජනාධිපතිවරයා වෙලත් ඉක්මනින් වෛද්ය ලබාගන්නවා වඩාත්
165,සුදුසුයි ජීවිතේ පළවෙනි වතාවට චමුදිතව ඉන්ටර්විව් වුණාපළවෙනි දෙන්නකෝ ඉල්ලුවා මුත් හවුල් බොම්බේට ඔවාපලදෙයි පඹයට ජනාදිපතිතුමනි සතපහකට පක්ශ හදාගෙන එච්චරයි කෑම
166,නගා ඕවගෙ එල්ලෙන්න අැයි සිරිසේනට බයේද නොකර දේශපාලකයො සෑමදාම කියමින් රැවටීමට කරමින් නියතයි ගුලියක් කාල කාලකන්නිායක් දැක්කමයි ආස නැතත් එනවා
167,හරිනේ ගෙවපන්කො කොට් මෙකව සතුටුයි මහින්දටද ඔකා දයාසිරිට හොඳටම බයවෙලා කියහංකො ඉපදිලා ලෙල්ලහුටං නමින් පොලොන්නරුව පැත්තෙන් මිනිමරන්න මිනිමරුවෙක් ඔක්කොටම ගහනෝ
168,කාලකණ්නි හයිනට උඹලා ආප්පත් කැව්වද කපටිකමින් දෙවැනි නරිලට මයිනාට පමණි සිරාවටම උනානේ මූව දකිනකොම චාලි චැප්ලින් අර්මාර්ථකාමී මටනම් උන්නැහේ අහිංසකයෙක්
169,මයිත්රී යගෙ අතල් අවා කොනටමෙකා පස්කුවට මුලිකයා කුමාරගෙ කෙලම් අහලා මේකා විශ්රාම අයේ දේශපාලනයෙන් හිටියට එලවන්න ටෞකන්ඩ විලිලැජ්ජැවේ සංතෝසේ ටෙනිසන්
170,කුරෙ සරල ජනාධිපතිතුමා සමහරු ඇඩුව එකෙක්ව හිතද්දි ආයේනම් ජිවිතෙට චන්දයක්නම් කේල තන්හාව කරන්නෙහිනා මැරෙනව මෙයාටත් දුන්නනෙ ඒවට වෙල පොඩ්ඩකුත් වගකීම්
171,විරහිත පාලකයෝ උබල එව්න්ට මඩ ගහපම් ක්රිකට් ගහන් නැතුම් ටම මනුස්සය ෂික් එකෙකුට උට්ටෝ හරකෙකුත් ජනාධ්පති හිටියනෙ අම්මපා ගහපු හින්දද
172,මයිනට ඉද්දිත් අයින්වෙලත් තුන්දෙනත් පොරගෙන් කුණු බක්කියට දැමිය යුතු හරකෙක්ටත් ලන්කාවා බලලවත් හැදෙන්නෙ සිංහයෝ නරියෙක්ව රිසටම රිදිලා ආගම් ඉඹුලේදී හමුවෙමු
173,ගම රාල කෙනක් මුගං කඛරයා ඔනෙ නැත්තන් කෙලපු දේශද්රෝහියෙක් මොඩයෙක් කාරනයක් තුට්ටුවට වටින්නෙ කැත කියනවනෙ දරුවෙක් සමහරක් කාරනා කොන්දක් ඇත්තෙන්ම
174,ග්රාම සේවක කමකටවත් නොගැලපෙන බියගුලු යටිකූට්ටි චරිත ගොබ්බයෙක් නාකියෙක්වත් නෑමාලිමාව වතාවෙ ඕනජනපති දිසානායක කතිකත්වයක් විලාසයක් තියනයවා කරන්නේක් විලසින් කරයිද විදුලි
175,අපුරුව අහන් අාසයි භාෂා හැසිරිම අති විශිෂ්ඨයි විලාසය අැත්තටම උදේට නාලිකාවේ පත්තරේ විස්තරේ ඉලන්න අහන්නවත් කැමති සමුදිත පිලිකුල් කාලගෝට්ටියක් මහාහයියේන්
176,කෑ ගැසුවා කුපිත සටහනට අාකර්ෂනය න්ේද ඉස්සර ස්වර්ණවාහිනියේ මුල් පිටුව කොචිචර ලස්සනට කලාද හිතන්නෑ සටහන් කරන්නන් අසාදාරනයට හයියේන් ගැහැවුවාට දේශප්රමියේක්
177,හිතන්න සංවර සාදාචාරයට පටහැනි පේනවානෙ සිරිසේනය ගොතගගහ තටම වෙවුල දෙනහැටිකටේ බොක්කෙ ස්තුතියි අයට දෙනවාට ගෝටයි මහින්දත් සිරිසේනරෙද්ද අහුවෙන ම්න් ඇතතටම
178,ගනුදෙනුවට වගකිව මෙතෙක් එලිදරව්වක් බුද්ධ අංශ ප්රශ්නය ක්රියාකාරකම් අදාලයි සතුරාගෙ ගුබ්බෑයමට රිංගා සහරාන්ලාට සමීප වීම සිදුවිය බාගයට ගත්තත් දැනගැනීමට දුර්වල
179,සිද්දිය දෙපැත්තකින් චෝදනා පිලිතුරු ආණ්ඩුව තොරතුරැ අගතියට සම්බන්ධය ඔවුන් සහරාන්ලා එක්වී කරුණු දෙකෙන්ම ගැලවෙන්න ගොතන්නත් සම්බන්ද අවස්ථාවාදීයෙක් සිද්ධිය ප්රයෝජනයට අරං
180,පහර ගසන්න කලයුතු උවමනාවෙන්ම පැහැර හැරියේ අමාරුවේ දිනේශ් නොව සියල්ල කනපිට පෙරලී වැරදිකාරයා ඕකට බොරුව ගොතාගන්ඩ මන්ඩලය කැදවන්නට නොදුන්නෙ මෙවැනි
181,විකටයෙක් පත්කරගත් තරමට ඉතුරු සතුටු වෙයල්ලා ඒවගෙ සජියා ආවනං එහෙනං ඕකගෙ පවුලටම සාපෙ වැදිලා සහෝදරයා මියයාමෙන් දාගන්න ඉන්දියාවට නයිටික එහෙදි
182,හමුවුනා සිහි විකල්ලෙන් දෙයියො තිරිපති පක්ෂවල ප්රශ්නයි විසඳගෙන විසඳයි දන්නෑමෙහෙම ජාතියක් කොහෙවත් කළොත් දියුණුවදුප්පත් මිදිලා වාතාවරණයක් ඡන්දදායකයින්ගෙන් ඊයේ පෙරේදා ඉපදිච්ච
183,කරන්නෙත් විදිහය ආර්ථිකය ශක්තිමත් ක්රමයක් වැඩියෙන් උත්සාහ කරනවානැති වලේම ඉඳගෙන විදිනවා ඒකටත් රටවල් ඡන්දයක් කාලෙට විතරයිලංකාව තනිකර පිස්සං කොටුවක් ජයවෙවා
184,නඩු මේකව එල්ලන්න ඕනේවැරදිකාරයෙක්නම් කීමක් ගන්නේ තමන්ගේ පමනක් පුදුමයි ලංකාවට වාතෙකුත් ටිකෙන් යනව කාගම සිරිනන්ද බන අහනව ගියපු බෙටි ඉස්බුරුත්තාවට
185,කටේම පක්සේ පක්ස තිබ්බනම් මෙත් මල් නිරිඳු යලි කරමු බැලුවා වැරැද්දක් අවුස්සන සුදේව තිඋන ගුණාත්මකභාවය වලලල නෙහ් කැ අනුන්ට බාවනා
186,හිතන්නේ කමින් ගේම තෝව මැරුණ ආත්මය පිටිපස්සෙන් ෆෝම් තේරුමක් මෙතැන් කාරයේක් හිටන්ම තමය් කරලාම මාද්ය සම්බන්දිකරන දේනඑකක් කවුරුවත්ම අපගේ කාලයත්
187,දමන්න රෝස සූට් එකක්ලස්සනයි ඔබතුමාආයෙත් මිත්රවරුණි වක් මුව කුලාප්පු ගත්තානම් කියන්වා මොඩයාත් තෙරෙන්නෙ නැහැකුලාප්පු තරහා ඔක්කම පනි තරහ හැස්සුවානම් මිනිහාට
188,දෙටම පෙන්වා මොඩ විවැක ස්ප්රිතලෙ මෙකෙනිම පල්ලි මිනිස්සුන් මැරුවෙ නිවටයෙක් නොතෙරෙන මොඩයෙක්ට බර රැවටුනු මොකෝ තරා මැට්ටා පබය හිර්රේ යවන්න
189,හැමදේම දැනගෙ බබාවගේ යෙනකා වේනා තිරිසනා අපතයින්නේ ජනාධිපතිකම් එහෙව් මෙහෙමවත් සතුටූයි මොනතරම් අවාසනාවන්ත මිනිස්සුද ජාතියක්ද දරුවොත් සාපේ කරතියන් යායුතුද කාලකන්නින්ව
190,අතුගා දැමියයුතු ගවයිනි හිතපියව් සෝක් පස්නෙට ශොක් ආණ්ඩු කරට පාස්කුවත් එහෙමනෙ පෙරලන්න ගැහුවා මූනම් සතෙක් රිදුනාම එනවලූ බයියන් බිහි මුල්ම
191,ශ්රිලනිප උද්දච්චම බේසිකයෙක් බෝ හයියෝ අංක කුරේ මැරිල බන්උසාව්වියෙන් දඩේ ඇත්තෙ අහල කියවන බයිය බැරුව වෙනකන් දේශපාලුවෙක්ට දෙන්ාන් මගේළමයින්ටත් දෙන්නවත්
192,දෙන්නෑ තරම්ම අවස්ථාවාදී හැත්තක් හදාගන්න බලනවා ගොබ්බයමිනි මරුව මූසලයෙක්කාලකන්නි වෙවා උන්ටත් හො කෙලවෙන්න දීල කඩෙ කීව අන්තිම හරිය සෙරම ඉන්නවනම්
193,අම්මෙක්ට වෙයල්ල වෙලාවට උටවත් මතක විවේකය රෝහලේලු රැ දහයයි නිදාහන්න දියන් මැන්ටලෙට චාමුදිතඅයිෙයා් පනයනවා නලුෙවා් අම්මොබඩ අල්ලන් හිනයි කැකිල්ලේ රජයිඅන්දරෙයි
194,පරයව නැතිකරලම හුට්ටත් මයිත්රියත් ළිද සංගමය වූවත් කතාවට එකගයිඑහෙව් නාවික හමුදාපතිතුමන්ලාට ගෞරවයක් ෆොන්සේකාට සමාන නිලයක් ලබා දුන්නාම නොකියන්නේ විශේෂයෙන්ම කරන්නාගොඩට
195,ගරහන විදිහකාලකන්නි ආත්මාර්තකාමියෙක් දරුවන් දෙනෙකු පැහැරගෙන මරා අතුරුදන් නඩුව අනාගත මහජන අධිකරනයකදි දිගහැරුනම තරුපටි ගැලවෙයි ෙන් ෙනාදකින් හුටමා අපතයෙක් මරලා
196,වටිටලා විදෙස විනිමය බඩගින්නේ ඉටං උටං පටං කූටං චටං ඇදලා ගහගෙන බඩු නය ඩෝලර් බිලියන කැවද බිලයන නයකරා සම්පත ආචාරය
197,ප්රයෝජන නැතී අපරාදේ කාලයක් හොයන්නේ ප්රයෝජනවත් ක්තෝලික සභාවට කෝම්බ වන්දෙ දිනුපු දිනාගන්නෙකත් කජ්ජක්ද කොම්පාස් නොසලේ හැදිලා මැරෙයි මේයක්කූන්ට බයවේන්න සටාහන
198,රිදෙන බල්ලන්ට රිදෙනවා තක්කඩියෙක් සැටියෙන් ඈ බෝල තුට්ටුවක් වටින්නේ ප්රස්නයක් වටිනා ජිවිත විතර අහිමි හරකෙක්ද තකතීරූ මුග්ද රනාදිපතිත් හිතෙද්දි රටකුත්
199,කරානෙ ජන්දෙත් දුන්නනේ තිබ්බානම් දිනයි සිරිට කක්කා බලපත්රලාභී බොරුකාරයෙකි නොහැක ඔහුව රතු සතයකට නොහැකපච්චයාදින මතකදශ්රීලනිපයක් පවතිනවාද යටිකූට්ටුවට නෑමක් නොදෝකින් ගෙදරටම
200,හිටු වැන්ද උද්දච්ච දේවල යටගියතැන් මහමොළකාරයො බේරිලා කමට හංගන් ලබන් භිටන් කටින් එනවානේද ගෙනියපල්ල වෙලලා තියාපල්ල එච්චරට රහයිපොලොන්නරුවෙ යොද බත්ද
201,කන්නෙ මාර බොරුකාරයා ගෝත හිපයියෝ කීදාහක් කදුලු වට්ටන්න ඇද්ද බල්ලගේ ඇතුලු ඕකේ එකාටම සාප ජුම්බල් අපේක්ශකය දින්නා පෙර පවකට හුටම
202,ප්රේත ගෙවලය සාකච්චාද දෙක පුනව අප්ප්රරසන්නයි රැල මිනීමරැ අසූචි නා ගනියි තාලෙට අඩි නටපියව් කෙටි වැඩිම අවුරුද්දයි අදාළමනැහැවරෙල්ලකො චන්දෙට හැදිගෑවිල
203,යවන්නතොපි ආපසු රවට්ටන්නඒවා වලන්ගු දැනගන්නජාතික වේගයට සනීපද මුන බලන්ට ලැබුනේමිට ආශයි මෝඩකම මුනෙන් වැක්කෙරෙනවා විහිලුකාරයෙක් වුනාානෙ සන්තෝෂයි ප්රශ්ණ කිරීම් සටහනක
204,කථා ගෝඨා ජීවිතේට වැඩසටහනකට ප්රශ්නයකට දී බෑඑහෙම ජාතිවාදේ කරුමෙට වුනානේ නිසාම සටහනකට ගොබ්බයෝ මනුස්සයො තැන්වල ගසුත් පැළවෙලා කී දාහක් දෙමවුපියන්ගේ
205,ඇස්වලින් කඳුළු හඬා වැළපුනා බය ජාතියන්තරයටතෝ බලපිය තිහක් ජනාධිපතිවරු කීදෙනෙක් හිටියද ගම්මාන කපලා කොටලා මැරුවද වගක් ආවා යුද්දෙට හපන් නොවෙන්න
206,දෙපා හැසිරෙන්න එපානොදන්න මගුල් බූරු රත් කෑගහනව මාස හමාරත් දීපියවූ වහලුන්ට රජෙක් සදාචාරෙ වෙනඑවුන් ඇත්තෙම අනාවැකියක් කියන්නම් ඉලග ලෝකෙන්ම ආදර්ශමත්
207,පත්වෙනවා පොළොන්නරුවේ වඳවී හිනස්සවලා මරන්න ගවයො ගත් නුසුදුසුම තීරණයක් හිටංව කිරීමමොහු නිකමෙක්දේශපාලන සුදුසු තකතීරුවෙක් නාන නෑම නානවා එකෙත් යහපාලනයක් ගෙනල්ල
208,පනදීල විනාසකලා මෝඩයොත් වයසට යනවනෙ කැම යකේනේ නාගත්තු නැමක් ළමයෙක් වගේනේ මැතිවරණ යෙදිය ඔඹට ජනදයදඉම කණගාටු පුප ඇරියොත් කාටඩ මැරෙනකම්
209,නාන්න සුවයෙන් මනුස්සයෙක්ගේ ඉරනම තියෙනවානම් ගැරහුම් ලබන්න ගානට වෙන්නෙත් වෙලාවක දන්වන්න හිරවෙලා මැරෙන්නේ මෙයාට විරයා සලකුණට ගෙන්වන්න ගියොත් පැවැත්මක් මෝකටද
210,කීයන්නේ කාලකාන්නී අනිවාර්යෙන්ම එල්ලුම් බන්ගස් තාන ට්රැක් දේශපාලුවන්ට රැවටෙන්නෙ සතියෙන් සීයේ කථාවක් කියන්නකො ගන්නමයි බැලුවෙ ජයග්රහණය වුණේ ඇස් කන් කටෙ
211,දාගෙනනෙ කේප්ප වැස්සියෙක් සිරිසේනඅදත් හබක් මෙහෙ බොම්බ පිපුරුවම ජනාධිපතියා මතකද රුසියාවෙ පුටින් බෝම්බයක් පිපුරුවොත් බාගයක් ඇතුලට අන්තවාදය අතුගාදමනවා පොරොන්දු ත්රස්තවාදියෝද
212,කාලකන්නිය සලකුනතත් කොටුවට ඕනා ගෙනවනේ බැලුවේ නෝන්ඩි මෙයාගේ දේම හැන්ගිල්ල වැඩියෙ දැගලුවොත් ඒකෙන් දැනැගෙන හංගනවා නොතේරෙනවා පරීක්ෂණ තේරෙන්නේ අයියො තිබෙනවා
213,නිල්කොල පොහොට්ටු දේශපාලුවන් දිනවන ඉදගෙන තක්කඩි සෑම පනත්වලටම අත් උස්සල සම්පත් ව්කුනන්න උස්සපු නි රැවටෙන්න තක්කඩියන් හරව ඇහැව්වත් උත්තරය මයිත්රිපාල
214,තෙම්පරාදු වරුන්ගේ දැක්කෙ ඇහුණේ දිමට බැඳී මං කියන්නෑ අපායට සිරිසේනයාතොපි අහිංසක පැටව් බෝම්බට අහුවෙලා සදාකාලික අබාධිත තොටත් ආත්ම දෙයිජනාධිපති රෙද්දක්
215,ගොඩගන්න නෑඒ නොකර හිතින් පල් ඔයිට කුබුරක් හේනක් බලන්නමූට හෙණ හත ගහනවා ලගදීමලැජ්ජ මාලිමාවෙද වෙලාවෙම ඕකම ඕනාවට ගියාම ඒකත් විහිළුවක්
216,ගෝතයෙක් හැමතැනම පිංපියෝ ඕකත් විහිලුවක් ඉක්මනට ඉස්සෙල්ලා අපිව හිනස්සන සලකුණෙ න් පීචන් මෛයිත්රිට පැන්නානේද මෛයිත්රිම දෙයක සිංගප්පුරු විවේකයක් ලු ව්නොද
217,බර්ටි ව්තරඉ විසදුම තහවුරැ වෙමින් පවතී තවපුටුවක් දුරින් කොහොමහරි මෙයයි පෝන්සේකයි ගෙන්වන්නකො බලාවි පුටුව ඈතින් කුන්පු ඇනොත් වැටෙන්න නෑමොනවා වුණත්
218,යහපත්ව තිබුණා හොන සාකච්ඡාවක්ද තියෙද්දි කනවා මාද්යවේදීන් හටං කෙලෝ අල්ලස් දීපුව සිංහලෙන් බලහං කාටවත් හුත්තට සම්බන්ධයෙන් මූනං ජවයට වෛර පහකට
219,නොදන්නා තනිම හෙනයක්පොලොන්නරුවෙ දෙයියන්ගෙම පිහිටයි ආයෙමත් පාර්ලිමේන්තුවට ගෙනාවොත් මදිවෙයි වැස්ස මිණීමරු අපාගත මුසිලයෝ බේරුනේ ශ්රිලනිපය අධිකරණයටම භාර ඉවරයිනෙ ඉතිහාසෙම කාපුපාවා
220,දීපුමෝඩකුහකපාදඩඅමනඅමුගොං මරුසිරාමර්ෂිපාලමූ කරොත් කරන්නෙම කුප්ප වැඩමයිකථාකලොත්ගෑනු කතාග්රාම කමටවත් නැතිජෝකර් කෙනෙක්මේක නොගියත්අපායෙ පණපිටින්ම විනාශකරපු පරයන්ගෙන් පොළොන්නරවේ දාලාතියෙනවා පොළොන්නරුවට ලූ පොළොන්නරු රුපියල්
221,දහයේ පෑනෙන් හයදාක් වියදම් දූරේ දිවුරුම් දිලා ආය ඉඩතියන්නෑ දූරය අහෝසිකරනවා මාත් ජන්දය ඉල්ලන අවසන් අවස්තාව වස්සනේ එකාත් දැනගන් ජනාධිපතිවෙලා
222,රනිලා මූන් මැරුනත් ප්රාර්ලීමේන්තු මළප්රෙරේතයෝ යව ගෙනාවා චමුදිතත් මුහුණට මුහුණ ශාපයක් දාගත්තා සංසාර ගමනේ කොතෙක් දුරට යාවිද මාර්ධ්ය වේදිකම් පලවෙන
223,සැබෑ සිදුවීම් අවශ්යවිදියට සකසාගෙන විකාශනය කිරීමත් අන්දමේ ඉවරගන්න අලහසු පාපකර්මයක් ඇත්තනේ කාදිනල්තුමා උසාවි ගියාට මනුෂ්යයා කරන්නද අතේ පල්ලියේම සම්මාදම් පෙට්ටියක්
224,තියන්න වේවි සිරිසේනගේ ගෙවීම සදහා තුං දෙනා මනුෂ්යාව තලන්නේ මොකට ආවද එයාවත් අවබෝධයක් දේශපාලනයක් අයෙක් අන්දරේ පාස්කුවේ චුදිතයා හිඑේ ඔිනා
225,ශක්තිය ට්රැක්ද රියල් අවජාතකයෙක් ගවයෙක් ඔක එකකටම දාන්නෙපා බන්මාලිමාව කර්න්නෙප විදිය කතාකරන්නේ අනුන්ගේ පවතින ප්රශ්නවලට මුල පරිහානියට රෙවුනා ගද සුවද
226,බැලුවාද රෙජිනල්ඩ් මරණය ඝාතනයක් නොවෙයි දිවි නසා ගැනීමක් මන්දයත් සෞඛ්ය තත්වය දැනත් දේශපාලන කටයුතුවලට සහභාගිවීමට අනෙක් ද්වේශ සහගතයි සමඟ වරැවක්
